# RvB, Thu Jun 26 16:41:54 2025
#
# Atmospheric refraction angle calculation using 2-layer Cassini approximation with parameters: 
# Tobs =      14.41 [deg C] observatory ambient temperature
# Pobs =     744.70 [hPa] observatory ambient pressure
# PWV =      744.70 [mm] Precipitable Water Vapor column
# h0w =     2000.00 [m] assumed height of moist air layer
# z =         43.79 [deg] zenith angle
#
#       wavelength             angle
#         [micron]          [arcsec]
    1.00010340e+00    3.98101979e+01
    1.00031103e+00    3.98101040e+01
    1.00051871e+00    3.98100102e+01
    1.00072643e+00    3.98099164e+01
    1.00093420e+00    3.98098226e+01
    1.00114201e+00    3.98097289e+01
    1.00134986e+00    3.98096352e+01
    1.00155775e+00    3.98095416e+01
    1.00176569e+00    3.98094480e+01
    1.00197367e+00    3.98093545e+01
    1.00218169e+00    3.98092610e+01
    1.00238976e+00    3.98091675e+01
    1.00259787e+00    3.98090741e+01
    1.00280603e+00    3.98089807e+01
    1.00301422e+00    3.98088873e+01
    1.00322246e+00    3.98087940e+01
    1.00343075e+00    3.98087007e+01
    1.00363907e+00    3.98086075e+01
    1.00384744e+00    3.98085143e+01
    1.00405585e+00    3.98084211e+01
    1.00426431e+00    3.98083280e+01
    1.00447281e+00    3.98082349e+01
    1.00468135e+00    3.98081419e+01
    1.00488994e+00    3.98080489e+01
    1.00509857e+00    3.98079559e+01
    1.00530724e+00    3.98078630e+01
    1.00551596e+00    3.98077701e+01
    1.00572472e+00    3.98076773e+01
    1.00593352e+00    3.98075845e+01
    1.00614236e+00    3.98074917e+01
    1.00635125e+00    3.98073990e+01
    1.00656019e+00    3.98073063e+01
    1.00676916e+00    3.98072136e+01
    1.00697818e+00    3.98071210e+01
    1.00718725e+00    3.98070285e+01
    1.00739635e+00    3.98069359e+01
    1.00760550e+00    3.98068434e+01
    1.00781469e+00    3.98067510e+01
    1.00802393e+00    3.98066586e+01
    1.00823321e+00    3.98065662e+01
    1.00844253e+00    3.98064739e+01
    1.00865190e+00    3.98063816e+01
    1.00886131e+00    3.98062893e+01
    1.00907077e+00    3.98061971e+01
    1.00928026e+00    3.98061049e+01
    1.00948980e+00    3.98060127e+01
    1.00969939e+00    3.98059207e+01
    1.00990902e+00    3.98058286e+01
    1.01011869e+00    3.98057366e+01
    1.01032840e+00    3.98056446e+01
    1.01053816e+00    3.98055526e+01
    1.01074796e+00    3.98054607e+01
    1.01095781e+00    3.98053688e+01
    1.01116770e+00    3.98052770e+01
    1.01137763e+00    3.98051852e+01
    1.01158761e+00    3.98050935e+01
    1.01179763e+00    3.98050017e+01
    1.01200769e+00    3.98049101e+01
    1.01221780e+00    3.98048184e+01
    1.01242795e+00    3.98047268e+01
    1.01263814e+00    3.98046353e+01
    1.01284838e+00    3.98045437e+01
    1.01305866e+00    3.98044523e+01
    1.01326899e+00    3.98043608e+01
    1.01347936e+00    3.98042694e+01
    1.01368977e+00    3.98041780e+01
    1.01390022e+00    3.98040867e+01
    1.01411072e+00    3.98039954e+01
    1.01432127e+00    3.98039042e+01
    1.01453186e+00    3.98038129e+01
    1.01474249e+00    3.98037218e+01
    1.01495316e+00    3.98036306e+01
    1.01516388e+00    3.98035395e+01
    1.01537464e+00    3.98034485e+01
    1.01558545e+00    3.98033574e+01
    1.01579630e+00    3.98032665e+01
    1.01600719e+00    3.98031755e+01
    1.01621813e+00    3.98030846e+01
    1.01642911e+00    3.98029937e+01
    1.01664014e+00    3.98029029e+01
    1.01685121e+00    3.98028121e+01
    1.01706232e+00    3.98027213e+01
    1.01727347e+00    3.98026306e+01
    1.01748467e+00    3.98025399e+01
    1.01769592e+00    3.98024493e+01
    1.01790721e+00    3.98023587e+01
    1.01811854e+00    3.98022681e+01
    1.01832991e+00    3.98021776e+01
    1.01854133e+00    3.98020871e+01
    1.01875280e+00    3.98019967e+01
    1.01896431e+00    3.98019063e+01
    1.01917586e+00    3.98018159e+01
    1.01938745e+00    3.98017256e+01
    1.01959909e+00    3.98016353e+01
    1.01981077e+00    3.98015450e+01
    1.02002250e+00    3.98014548e+01
    1.02023427e+00    3.98013646e+01
    1.02044609e+00    3.98012744e+01
    1.02065795e+00    3.98011843e+01
    1.02086985e+00    3.98010943e+01
    1.02108180e+00    3.98010042e+01
    1.02129379e+00    3.98009142e+01
    1.02150582e+00    3.98008243e+01
    1.02171790e+00    3.98007344e+01
    1.02193002e+00    3.98006445e+01
    1.02214219e+00    3.98005546e+01
    1.02235440e+00    3.98004648e+01
    1.02256666e+00    3.98003751e+01
    1.02277896e+00    3.98002853e+01
    1.02299130e+00    3.98001957e+01
    1.02320369e+00    3.98001060e+01
    1.02341612e+00    3.98000164e+01
    1.02362860e+00    3.97999268e+01
    1.02384112e+00    3.97998373e+01
    1.02405368e+00    3.97997478e+01
    1.02426629e+00    3.97996583e+01
    1.02447894e+00    3.97995689e+01
    1.02469164e+00    3.97994795e+01
    1.02490438e+00    3.97993901e+01
    1.02511716e+00    3.97993008e+01
    1.02532999e+00    3.97992115e+01
    1.02554286e+00    3.97991223e+01
    1.02575578e+00    3.97990331e+01
    1.02596874e+00    3.97989439e+01
    1.02618175e+00    3.97988548e+01
    1.02639480e+00    3.97987657e+01
    1.02660789e+00    3.97986767e+01
    1.02682103e+00    3.97985876e+01
    1.02703421e+00    3.97984987e+01
    1.02724744e+00    3.97984097e+01
    1.02746071e+00    3.97983208e+01
    1.02767402e+00    3.97982320e+01
    1.02788738e+00    3.97981431e+01
