# RvB, Thu Jun 26 16:41:54 2025
#
# Atmospheric refraction angle calculation using 2-layer Cassini approximation with parameters: 
# Tobs =      14.41 [deg C] observatory ambient temperature
# Pobs =     744.70 [hPa] observatory ambient pressure
# PWV =      744.70 [mm] Precipitable Water Vapor column
# h0w =     2000.00 [m] assumed height of moist air layer
# z =         39.72 [deg] zenith angle
#
#       wavelength             angle
#         [micron]          [arcsec]
    1.00010340e+00    3.45066070e+01
    1.00031103e+00    3.45065256e+01
    1.00051871e+00    3.45064443e+01
    1.00072643e+00    3.45063629e+01
    1.00093420e+00    3.45062816e+01
    1.00114201e+00    3.45062004e+01
    1.00134986e+00    3.45061192e+01
    1.00155775e+00    3.45060380e+01
    1.00176569e+00    3.45059568e+01
    1.00197367e+00    3.45058757e+01
    1.00218169e+00    3.45057947e+01
    1.00238976e+00    3.45057136e+01
    1.00259787e+00    3.45056326e+01
    1.00280603e+00    3.45055516e+01
    1.00301422e+00    3.45054707e+01
    1.00322246e+00    3.45053898e+01
    1.00343075e+00    3.45053089e+01
    1.00363907e+00    3.45052280e+01
    1.00384744e+00    3.45051472e+01
    1.00405585e+00    3.45050665e+01
    1.00426431e+00    3.45049857e+01
    1.00447281e+00    3.45049050e+01
    1.00468135e+00    3.45048243e+01
    1.00488994e+00    3.45047437e+01
    1.00509857e+00    3.45046631e+01
    1.00530724e+00    3.45045825e+01
    1.00551596e+00    3.45045020e+01
    1.00572472e+00    3.45044215e+01
    1.00593352e+00    3.45043410e+01
    1.00614236e+00    3.45042606e+01
    1.00635125e+00    3.45041802e+01
    1.00656019e+00    3.45040998e+01
    1.00676916e+00    3.45040195e+01
    1.00697818e+00    3.45039392e+01
    1.00718725e+00    3.45038589e+01
    1.00739635e+00    3.45037787e+01
    1.00760550e+00    3.45036985e+01
    1.00781469e+00    3.45036183e+01
    1.00802393e+00    3.45035382e+01
    1.00823321e+00    3.45034581e+01
    1.00844253e+00    3.45033780e+01
    1.00865190e+00    3.45032980e+01
    1.00886131e+00    3.45032180e+01
    1.00907077e+00    3.45031380e+01
    1.00928026e+00    3.45030581e+01
    1.00948980e+00    3.45029782e+01
    1.00969939e+00    3.45028984e+01
    1.00990902e+00    3.45028185e+01
    1.01011869e+00    3.45027387e+01
    1.01032840e+00    3.45026590e+01
    1.01053816e+00    3.45025792e+01
    1.01074796e+00    3.45024996e+01
    1.01095781e+00    3.45024199e+01
    1.01116770e+00    3.45023403e+01
    1.01137763e+00    3.45022607e+01
    1.01158761e+00    3.45021811e+01
    1.01179763e+00    3.45021016e+01
    1.01200769e+00    3.45020221e+01
    1.01221780e+00    3.45019426e+01
    1.01242795e+00    3.45018632e+01
    1.01263814e+00    3.45017838e+01
    1.01284838e+00    3.45017045e+01
    1.01305866e+00    3.45016251e+01
    1.01326899e+00    3.45015458e+01
    1.01347936e+00    3.45014666e+01
    1.01368977e+00    3.45013874e+01
    1.01390022e+00    3.45013082e+01
    1.01411072e+00    3.45012290e+01
    1.01432127e+00    3.45011499e+01
    1.01453186e+00    3.45010708e+01
    1.01474249e+00    3.45009917e+01
    1.01495316e+00    3.45009127e+01
    1.01516388e+00    3.45008337e+01
    1.01537464e+00    3.45007548e+01
    1.01558545e+00    3.45006758e+01
    1.01579630e+00    3.45005970e+01
    1.01600719e+00    3.45005181e+01
    1.01621813e+00    3.45004393e+01
    1.01642911e+00    3.45003605e+01
    1.01664014e+00    3.45002817e+01
    1.01685121e+00    3.45002030e+01
    1.01706232e+00    3.45001243e+01
    1.01727347e+00    3.45000456e+01
    1.01748467e+00    3.44999670e+01
    1.01769592e+00    3.44998884e+01
    1.01790721e+00    3.44998099e+01
    1.01811854e+00    3.44997313e+01
    1.01832991e+00    3.44996528e+01
    1.01854133e+00    3.44995744e+01
    1.01875280e+00    3.44994960e+01
    1.01896431e+00    3.44994176e+01
    1.01917586e+00    3.44993392e+01
    1.01938745e+00    3.44992609e+01
    1.01959909e+00    3.44991826e+01
    1.01981077e+00    3.44991043e+01
    1.02002250e+00    3.44990261e+01
    1.02023427e+00    3.44989479e+01
    1.02044609e+00    3.44988697e+01
    1.02065795e+00    3.44987916e+01
    1.02086985e+00    3.44987135e+01
    1.02108180e+00    3.44986354e+01
    1.02129379e+00    3.44985574e+01
    1.02150582e+00    3.44984794e+01
    1.02171790e+00    3.44984014e+01
    1.02193002e+00    3.44983235e+01
    1.02214219e+00    3.44982456e+01
    1.02235440e+00    3.44981677e+01
    1.02256666e+00    3.44980899e+01
    1.02277896e+00    3.44980121e+01
    1.02299130e+00    3.44979343e+01
    1.02320369e+00    3.44978566e+01
    1.02341612e+00    3.44977789e+01
    1.02362860e+00    3.44977012e+01
    1.02384112e+00    3.44976235e+01
    1.02405368e+00    3.44975460e+01
    1.02426629e+00    3.44974684e+01
    1.02447894e+00    3.44973908e+01
    1.02469164e+00    3.44973133e+01
    1.02490438e+00    3.44972358e+01
    1.02511716e+00    3.44971584e+01
    1.02532999e+00    3.44970810e+01
    1.02554286e+00    3.44970036e+01
    1.02575578e+00    3.44969263e+01
    1.02596874e+00    3.44968490e+01
    1.02618175e+00    3.44967717e+01
    1.02639480e+00    3.44966944e+01
    1.02660789e+00    3.44966172e+01
    1.02682103e+00    3.44965400e+01
    1.02703421e+00    3.44964629e+01
    1.02724744e+00    3.44963857e+01
    1.02746071e+00    3.44963087e+01
    1.02767402e+00    3.44962316e+01
    1.02788738e+00    3.44961546e+01
    1.02810079e+00    3.44960776e+01
    1.02831424e+00    3.44960006e+01
    1.02852773e+00    3.44959237e+01
    1.02874127e+00    3.44958468e+01
    1.02895485e+00    3.44957700e+01
    1.02916847e+00    3.44956931e+01
    1.02938214e+00    3.44956164e+01
    1.02959586e+00    3.44955396e+01
    1.02980962e+00    3.44954629e+01
    1.03002342e+00    3.44953862e+01
    1.03023727e+00    3.44953095e+01
    1.03045116e+00    3.44952329e+01
    1.03066509e+00    3.44951563e+01
    1.03087907e+00    3.44950797e+01
    1.03109310e+00    3.44950032e+01
    1.03130717e+00    3.44949267e+01
    1.03152128e+00    3.44948502e+01
    1.03173544e+00    3.44947737e+01
    1.03194964e+00    3.44946973e+01
    1.03216389e+00    3.44946210e+01
    1.03237818e+00    3.44945446e+01
    1.03259252e+00    3.44944683e+01
    1.03280690e+00    3.44943920e+01
    1.03302133e+00    3.44943158e+01
    1.03323580e+00    3.44942396e+01
