# RvB, Thu Jun 26 16:41:54 2025
#
# Atmospheric refraction angle calculation using 2-layer Cassini approximation with parameters: 
# Tobs =      14.41 [deg C] observatory ambient temperature
# Pobs =     744.70 [hPa] observatory ambient pressure
# PWV =      744.70 [mm] Precipitable Water Vapor column
# h0w =     2000.00 [m] assumed height of moist air layer
# z =         41.75 [deg] zenith angle
#
#       wavelength             angle
#         [micron]          [arcsec]
    1.00010340e+00    3.70772819e+01
    1.00031103e+00    3.70771945e+01
    1.00051871e+00    3.70771071e+01
    1.00072643e+00    3.70770198e+01
    1.00093420e+00    3.70769325e+01
    1.00114201e+00    3.70768452e+01
    1.00134986e+00    3.70767580e+01
    1.00155775e+00    3.70766708e+01
    1.00176569e+00    3.70765837e+01
    1.00197367e+00    3.70764966e+01
    1.00218169e+00    3.70764095e+01
    1.00238976e+00    3.70763225e+01
    1.00259787e+00    3.70762355e+01
    1.00280603e+00    3.70761485e+01
    1.00301422e+00    3.70760616e+01
    1.00322246e+00    3.70759747e+01
    1.00343075e+00    3.70758879e+01
    1.00363907e+00    3.70758011e+01
    1.00384744e+00    3.70757143e+01
    1.00405585e+00    3.70756275e+01
    1.00426431e+00    3.70755408e+01
    1.00447281e+00    3.70754542e+01
    1.00468135e+00    3.70753675e+01
    1.00488994e+00    3.70752809e+01
    1.00509857e+00    3.70751944e+01
    1.00530724e+00    3.70751079e+01
    1.00551596e+00    3.70750214e+01
    1.00572472e+00    3.70749349e+01
    1.00593352e+00    3.70748485e+01
    1.00614236e+00    3.70747621e+01
    1.00635125e+00    3.70746758e+01
    1.00656019e+00    3.70745895e+01
    1.00676916e+00    3.70745032e+01
    1.00697818e+00    3.70744170e+01
    1.00718725e+00    3.70743308e+01
    1.00739635e+00    3.70742446e+01
    1.00760550e+00    3.70741585e+01
    1.00781469e+00    3.70740724e+01
    1.00802393e+00    3.70739864e+01
    1.00823321e+00    3.70739004e+01
    1.00844253e+00    3.70738144e+01
    1.00865190e+00    3.70737285e+01
    1.00886131e+00    3.70736426e+01
    1.00907077e+00    3.70735567e+01
    1.00928026e+00    3.70734709e+01
    1.00948980e+00    3.70733851e+01
    1.00969939e+00    3.70732993e+01
    1.00990902e+00    3.70732136e+01
    1.01011869e+00    3.70731279e+01
    1.01032840e+00    3.70730422e+01
    1.01053816e+00    3.70729566e+01
    1.01074796e+00    3.70728711e+01
    1.01095781e+00    3.70727855e+01
    1.01116770e+00    3.70727000e+01
