# RvB, Thu Jun 26 16:41:54 2025
#
# Atmospheric refraction angle calculation using 2-layer Cassini approximation with parameters: 
# Tobs =      14.41 [deg C] observatory ambient temperature
# Pobs =     744.70 [hPa] observatory ambient pressure
# PWV =      744.70 [mm] Precipitable Water Vapor column
# h0w =     2000.00 [m] assumed height of moist air layer
# z =         47.86 [deg] zenith angle
#
#       wavelength             angle
#         [micron]          [arcsec]
    1.00010340e+00    4.58771542e+01
    1.00031103e+00    4.58770460e+01
    1.00051871e+00    4.58769377e+01
    1.00072643e+00    4.58768296e+01
    1.00093420e+00    4.58767215e+01
    1.00114201e+00    4.58766134e+01
    1.00134986e+00    4.58765053e+01
    1.00155775e+00    4.58763974e+01
    1.00176569e+00    4.58762894e+01
    1.00197367e+00    4.58761815e+01
    1.00218169e+00    4.58760737e+01
    1.00238976e+00    4.58759659e+01
    1.00259787e+00    4.58758582e+01
    1.00280603e+00    4.58757505e+01
    1.00301422e+00    4.58756428e+01
    1.00322246e+00    4.58755352e+01
    1.00343075e+00    4.58754276e+01
    1.00363907e+00    4.58753201e+01
    1.00384744e+00    4.58752126e+01
    1.00405585e+00    4.58751052e+01
    1.00426431e+00    4.58749978e+01
    1.00447281e+00    4.58748904e+01
    1.00468135e+00    4.58747831e+01
    1.00488994e+00    4.58746759e+01
    1.00509857e+00    4.58745687e+01
    1.00530724e+00    4.58744615e+01
    1.00551596e+00    4.58743544e+01
    1.00572472e+00    4.58742473e+01
    1.00593352e+00    4.58741403e+01
    1.00614236e+00    4.58740333e+01
    1.00635125e+00    4.58739263e+01
    1.00656019e+00    4.58738194e+01
    1.00676916e+00    4.58737126e+01
    1.00697818e+00    4.58736058e+01
    1.00718725e+00    4.58734990e+01
    1.00739635e+00    4.58733923e+01
    1.00760550e+00    4.58732856e+01
    1.00781469e+00    4.58731790e+01
    1.00802393e+00    4.58730724e+01
    1.00823321e+00    4.58729659e+01
    1.00844253e+00    4.58728594e+01
    1.00865190e+00    4.58727530e+01
    1.00886131e+00    4.58726466e+01
    1.00907077e+00    4.58725402e+01
    1.00928026e+00    4.58724339e+01
    1.00948980e+00    4.58723276e+01
    1.00969939e+00    4.58722214e+01
    1.00990902e+00    4.58721153e+01
    1.01011869e+00    4.58720091e+01
    1.01032840e+00    4.58719030e+01
    1.01053816e+00    4.58717970e+01
    1.01074796e+00    4.58716910e+01
    1.01095781e+00    4.58715850e+01
    1.01116770e+00    4.58714791e+01
    1.01137763e+00    4.58713733e+01
    1.01158761e+00    4.58712674e+01
    1.01179763e+00    4.58711617e+01
    1.01200769e+00    4.58710559e+01
    1.01221780e+00    4.58709503e+01
    1.01242795e+00    4.58708446e+01
    1.01263814e+00    4.58707390e+01
    1.01284838e+00    4.58706335e+01
    1.01305866e+00    4.58705279e+01
    1.01326899e+00    4.58704225e+01
    1.01347936e+00    4.58703171e+01
    1.01368977e+00    4.58702117e+01
    1.01390022e+00    4.58701064e+01
    1.01411072e+00    4.58700011e+01
    1.01432127e+00    4.58698958e+01
    1.01453186e+00    4.58697906e+01
    1.01474249e+00    4.58696855e+01
    1.01495316e+00    4.58695804e+01
    1.01516388e+00    4.58694753e+01
    1.01537464e+00    4.58693703e+01
    1.01558545e+00    4.58692653e+01
    1.01579630e+00    4.58691604e+01
    1.01600719e+00    4.58690555e+01
    1.01621813e+00    4.58689506e+01
    1.01642911e+00    4.58688458e+01
    1.01664014e+00    4.58687411e+01
    1.01685121e+00    4.58686364e+01
    1.01706232e+00    4.58685317e+01
    1.01727347e+00    4.58684271e+01
    1.01748467e+00    4.58683225e+01
    1.01769592e+00    4.58682180e+01
    1.01790721e+00    4.58681135e+01
    1.01811854e+00    4.58680090e+01
    1.01832991e+00    4.58679046e+01
    1.01854133e+00    4.58678003e+01
    1.01875280e+00    4.58676959e+01
    1.01896431e+00    4.58675917e+01
    1.01917586e+00    4.58674874e+01
    1.01938745e+00    4.58673832e+01
    1.01959909e+00    4.58672791e+01
    1.01981077e+00    4.58671750e+01
    1.02002250e+00    4.58670710e+01
    1.02023427e+00    4.58669670e+01
    1.02044609e+00    4.58668630e+01
    1.02065795e+00    4.58667591e+01
    1.02086985e+00    4.58666552e+01
    1.02108180e+00    4.58665514e+01
    1.02129379e+00    4.58664476e+01
    1.02150582e+00    4.58663438e+01
    1.02171790e+00    4.58662401e+01
    1.02193002e+00    4.58661365e+01
    1.02214219e+00    4.58660328e+01
    1.02235440e+00    4.58659293e+01
    1.02256666e+00    4.58658257e+01
    1.02277896e+00    4.58657222e+01
    1.02299130e+00    4.58656188e+01
    1.02320369e+00    4.58655154e+01
    1.02341612e+00    4.58654120e+01
    1.02362860e+00    4.58653087e+01
    1.02384112e+00    4.58652055e+01
    1.02405368e+00    4.58651023e+01
    1.02426629e+00    4.58649991e+01
    1.02447894e+00    4.58648959e+01
    1.02469164e+00    4.58647928e+01
    1.02490438e+00    4.58646898e+01
    1.02511716e+00    4.58645868e+01
    1.02532999e+00    4.58644838e+01
    1.02554286e+00    4.58643809e+01
    1.02575578e+00    4.58642780e+01
