# RvB, Thu Jun 26 16:41:54 2025
#
# Atmospheric refraction angle calculation using 2-layer Cassini approximation with parameters: 
# Tobs =      14.41 [deg C] observatory ambient temperature
# Pobs =     744.70 [hPa] observatory ambient pressure
# PWV =      744.70 [mm] Precipitable Water Vapor column
# h0w =     2000.00 [m] assumed height of moist air layer
# z =         51.93 [deg] zenith angle
#
#       wavelength             angle
#         [micron]          [arcsec]
    1.00010340e+00    5.29786798e+01
    1.00031103e+00    5.29785548e+01
    1.00051871e+00    5.29784299e+01
    1.00072643e+00    5.29783050e+01
    1.00093420e+00    5.29781802e+01
    1.00114201e+00    5.29780554e+01
    1.00134986e+00    5.29779306e+01
    1.00155775e+00    5.29778060e+01
    1.00176569e+00    5.29776814e+01
    1.00197367e+00    5.29775568e+01
    1.00218169e+00    5.29774323e+01
    1.00238976e+00    5.29773078e+01
    1.00259787e+00    5.29771834e+01
    1.00280603e+00    5.29770591e+01
    1.00301422e+00    5.29769348e+01
    1.00322246e+00    5.29768105e+01
    1.00343075e+00    5.29766863e+01
    1.00363907e+00    5.29765622e+01
    1.00384744e+00    5.29764381e+01
    1.00405585e+00    5.29763140e+01
    1.00426431e+00    5.29761900e+01
    1.00447281e+00    5.29760661e+01
    1.00468135e+00    5.29759422e+01
    1.00488994e+00    5.29758184e+01
    1.00509857e+00    5.29756946e+01
    1.00530724e+00    5.29755709e+01
    1.00551596e+00    5.29754472e+01
    1.00572472e+00    5.29753236e+01
    1.00593352e+00    5.29752000e+01
    1.00614236e+00    5.29750765e+01
    1.00635125e+00    5.29749530e+01
    1.00656019e+00    5.29748296e+01
    1.00676916e+00    5.29747062e+01
    1.00697818e+00    5.29745829e+01
    1.00718725e+00    5.29744597e+01
    1.00739635e+00    5.29743365e+01
    1.00760550e+00    5.29742133e+01
    1.00781469e+00    5.29740902e+01
    1.00802393e+00    5.29739671e+01
    1.00823321e+00    5.29738442e+01
    1.00844253e+00    5.29737212e+01
    1.00865190e+00    5.29735983e+01
    1.00886131e+00    5.29734754e+01
    1.00907077e+00    5.29733527e+01
    1.00928026e+00    5.29732299e+01
    1.00948980e+00    5.29731072e+01
    1.00969939e+00    5.29729846e+01
    1.00990902e+00    5.29728620e+01
    1.01011869e+00    5.29727395e+01
    1.01032840e+00    5.29726170e+01
    1.01053816e+00    5.29724946e+01
    1.01074796e+00    5.29723722e+01
    1.01095781e+00    5.29722498e+01
    1.01116770e+00    5.29721276e+01
    1.01137763e+00    5.29720053e+01
    1.01158761e+00    5.29718832e+01
    1.01179763e+00    5.29717610e+01
    1.01200769e+00    5.29716390e+01
    1.01221780e+00    5.29715169e+01
    1.01242795e+00    5.29713950e+01
    1.01263814e+00    5.29712731e+01
    1.01284838e+00    5.29711512e+01
    1.01305866e+00    5.29710294e+01
    1.01326899e+00    5.29709076e+01
    1.01347936e+00    5.29707859e+01
    1.01368977e+00    5.29706642e+01
    1.01390022e+00    5.29705426e+01
    1.01411072e+00    5.29704211e+01
    1.01432127e+00    5.29702995e+01
    1.01453186e+00    5.29701781e+01
    1.01474249e+00    5.29700567e+01
    1.01495316e+00    5.29699353e+01
    1.01516388e+00    5.29698140e+01
    1.01537464e+00    5.29696928e+01
    1.01558545e+00    5.29695716e+01
    1.01579630e+00    5.29694504e+01
    1.01600719e+00    5.29693293e+01
    1.01621813e+00    5.29692083e+01
    1.01642911e+00    5.29690873e+01
    1.01664014e+00    5.29689663e+01
    1.01685121e+00    5.29688454e+01
    1.01706232e+00    5.29687246e+01
