# RvB, Thu Jun 26 16:41:54 2025
#
# Atmospheric refraction angle calculation using 2-layer Cassini approximation with parameters: 
# Tobs =      14.41 [deg C] observatory ambient temperature
# Pobs =     744.70 [hPa] observatory ambient pressure
# PWV =      744.70 [mm] Precipitable Water Vapor column
# h0w =     2000.00 [m] assumed height of moist air layer
# z =         47.86 [deg] zenith angle
#
#       wavelength             angle
#         [micron]          [arcsec]
    1.00010340e+00    4.58780460e+01
    1.00031103e+00    4.58779378e+01
    1.00051871e+00    4.58778296e+01
    1.00072643e+00    4.58777214e+01
    1.00093420e+00    4.58776133e+01
    1.00114201e+00    4.58775053e+01
    1.00134986e+00    4.58773972e+01
    1.00155775e+00    4.58772893e+01
    1.00176569e+00    4.58771813e+01
    1.00197367e+00    4.58770735e+01
    1.00218169e+00    4.58769657e+01
    1.00238976e+00    4.58768579e+01
    1.00259787e+00    4.58767501e+01
    1.00280603e+00    4.58766424e+01
    1.00301422e+00    4.58765348e+01
    1.00322246e+00    4.58764272e+01
    1.00343075e+00    4.58763196e+01
    1.00363907e+00    4.58762121e+01
    1.00384744e+00    4.58761046e+01
    1.00405585e+00    4.58759972e+01
    1.00426431e+00    4.58758898e+01
    1.00447281e+00    4.58757825e+01
    1.00468135e+00    4.58756752e+01
    1.00488994e+00    4.58755679e+01
    1.00509857e+00    4.58754607e+01
    1.00530724e+00    4.58753536e+01
    1.00551596e+00    4.58752465e+01
    1.00572472e+00    4.58751394e+01
    1.00593352e+00    4.58750324e+01
    1.00614236e+00    4.58749254e+01
    1.00635125e+00    4.58748185e+01
    1.00656019e+00    4.58747116e+01
    1.00676916e+00    4.58746048e+01
    1.00697818e+00    4.58744980e+01
    1.00718725e+00    4.58743912e+01
    1.00739635e+00    4.58742845e+01
    1.00760550e+00    4.58741779e+01
    1.00781469e+00    4.58740712e+01
    1.00802393e+00    4.58739647e+01
    1.00823321e+00    4.58738582e+01
    1.00844253e+00    4.58737517e+01
    1.00865190e+00    4.58736452e+01
    1.00886131e+00    4.58735388e+01
    1.00907077e+00    4.58734325e+01
    1.00928026e+00    4.58733262e+01
    1.00948980e+00    4.58732199e+01
    1.00969939e+00    4.58731138e+01
    1.00990902e+00    4.58730076e+01
    1.01011869e+00    4.58729015e+01
    1.01032840e+00    4.58727954e+01
    1.01053816e+00    4.58726894e+01
    1.01074796e+00    4.58725834e+01
    1.01095781e+00    4.58724774e+01
    1.01116770e+00    4.58723715e+01
    1.01137763e+00    4.58722657e+01
    1.01158761e+00    4.58721599e+01
    1.01179763e+00    4.58720541e+01
    1.01200769e+00    4.58719484e+01
    1.01221780e+00    4.58718427e+01
    1.01242795e+00    4.58717371e+01
    1.01263814e+00    4.58716315e+01
    1.01284838e+00    4.58715259e+01
    1.01305866e+00    4.58714204e+01
    1.01326899e+00    4.58713150e+01
    1.01347936e+00    4.58712096e+01
    1.01368977e+00    4.58711042e+01
    1.01390022e+00    4.58709989e+01
    1.01411072e+00    4.58708936e+01
    1.01432127e+00    4.58707884e+01
    1.01453186e+00    4.58706832e+01
    1.01474249e+00    4.58705781e+01
    1.01495316e+00    4.58704730e+01
    1.01516388e+00    4.58703679e+01
    1.01537464e+00    4.58702629e+01
    1.01558545e+00    4.58701579e+01
    1.01579630e+00    4.58700530e+01
    1.01600719e+00    4.58699481e+01
    1.01621813e+00    4.58698433e+01
    1.01642911e+00    4.58697385e+01
    1.01664014e+00    4.58696338e+01
    1.01685121e+00    4.58695291e+01
    1.01706232e+00    4.58694244e+01
    1.01727347e+00    4.58693198e+01
    1.01748467e+00    4.58692152e+01
    1.01769592e+00    4.58691107e+01
    1.01790721e+00    4.58690062e+01
    1.01811854e+00    4.58689018e+01
    1.01832991e+00    4.58687974e+01
    1.01854133e+00    4.58686930e+01
    1.01875280e+00    4.58685887e+01
    1.01896431e+00    4.58684845e+01
    1.01917586e+00    4.58683803e+01
    1.01938745e+00    4.58682761e+01
    1.01959909e+00    4.58681720e+01
    1.01981077e+00    4.58680679e+01
    1.02002250e+00    4.58679638e+01
    1.02023427e+00    4.58678598e+01
    1.02044609e+00    4.58677559e+01
    1.02065795e+00    4.58676520e+01
    1.02086985e+00    4.58675481e+01
    1.02108180e+00    4.58674443e+01
    1.02129379e+00    4.58673405e+01
    1.02150582e+00    4.58672368e+01
    1.02171790e+00    4.58671331e+01
    1.02193002e+00    4.58670294e+01
    1.02214219e+00    4.58669258e+01
    1.02235440e+00    4.58668223e+01
    1.02256666e+00    4.58667187e+01
    1.02277896e+00    4.58666153e+01
    1.02299130e+00    4.58665118e+01
    1.02320369e+00    4.58664084e+01
    1.02341612e+00    4.58663051e+01
    1.02362860e+00    4.58662018e+01
    1.02384112e+00    4.58660985e+01
    1.02405368e+00    4.58659953e+01
    1.02426629e+00    4.58658922e+01
    1.02447894e+00    4.58657890e+01
    1.02469164e+00    4.58656860e+01
    1.02490438e+00    4.58655829e+01
    1.02511716e+00    4.58654799e+01
    1.02532999e+00    4.58653770e+01
    1.02554286e+00    4.58652740e+01
    1.02575578e+00    4.58651712e+01
    1.02596874e+00    4.58650684e+01
    1.02618175e+00    4.58649656e+01
    1.02639480e+00    4.58648628e+01
    1.02660789e+00    4.58647601e+01
    1.02682103e+00    4.58646575e+01
    1.02703421e+00    4.58645549e+01
    1.02724744e+00    4.58644523e+01
    1.02746071e+00    4.58643498e+01
    1.02767402e+00    4.58642473e+01
    1.02788738e+00    4.58641449e+01
    1.02810079e+00    4.58640425e+01
    1.02831424e+00    4.58639402e+01
    1.02852773e+00    4.58638378e+01
    1.02874127e+00    4.58637356e+01
    1.02895485e+00    4.58636334e+01
    1.02916847e+00    4.58635312e+01
    1.02938214e+00    4.58634291e+01
    1.02959586e+00    4.58633270e+01
    1.02980962e+00    4.58632249e+01
    1.03002342e+00    4.58631229e+01
    1.03023727e+00    4.58630209e+01
    1.03045116e+00    4.58629190e+01
    1.03066509e+00    4.58628172e+01
    1.03087907e+00    4.58627153e+01
    1.03109310e+00    4.58626135e+01
    1.03130717e+00    4.58625118e+01
    1.03152128e+00    4.58624101e+01
    1.03173544e+00    4.58623084e+01
    1.03194964e+00    4.58622068e+01
    1.03216389e+00    4.58621052e+01
    1.03237818e+00    4.58620037e+01
    1.03259252e+00    4.58619022e+01
    1.03280690e+00    4.58618007e+01
    1.03302133e+00    4.58616993e+01
    1.03323580e+00    4.58615980e+01
    1.03345031e+00    4.58614966e+01
    1.03366487e+00    4.58613954e+01
    1.03387947e+00    4.58612941e+01
    1.03409412e+00    4.58611929e+01
    1.03430881e+00    4.58610918e+01
    1.03452355e+00    4.58609907e+01
    1.03473833e+00    4.58608896e+01
    1.03495316e+00    4.58607886e+01
