# RvB, Thu Jun 26 16:41:54 2025
#
# Atmospheric refraction angle calculation using 2-layer Cassini approximation with parameters: 
# Tobs =      14.41 [deg C] observatory ambient temperature
# Pobs =     744.70 [hPa] observatory ambient pressure
# PWV =      744.70 [mm] Precipitable Water Vapor column
# h0w =     2000.00 [m] assumed height of moist air layer
# z =         43.79 [deg] zenith angle
#
#       wavelength             angle
#         [micron]          [arcsec]
    1.00010340e+00    3.98078777e+01
    1.00031103e+00    3.98077839e+01
    1.00051871e+00    3.98076900e+01
    1.00072643e+00    3.98075962e+01
    1.00093420e+00    3.98075024e+01
    1.00114201e+00    3.98074087e+01
    1.00134986e+00    3.98073150e+01
    1.00155775e+00    3.98072213e+01
    1.00176569e+00    3.98071277e+01
    1.00197367e+00    3.98070341e+01
    1.00218169e+00    3.98069406e+01
    1.00238976e+00    3.98068471e+01
    1.00259787e+00    3.98067536e+01
    1.00280603e+00    3.98066602e+01
    1.00301422e+00    3.98065668e+01
    1.00322246e+00    3.98064735e+01
    1.00343075e+00    3.98063802e+01
    1.00363907e+00    3.98062869e+01
    1.00384744e+00    3.98061937e+01
    1.00405585e+00    3.98061005e+01
    1.00426431e+00    3.98060073e+01
    1.00447281e+00    3.98059142e+01
    1.00468135e+00    3.98058212e+01
    1.00488994e+00    3.98057281e+01
    1.00509857e+00    3.98056351e+01
    1.00530724e+00    3.98055422e+01
    1.00551596e+00    3.98054493e+01
    1.00572472e+00    3.98053564e+01
    1.00593352e+00    3.98052636e+01
    1.00614236e+00    3.98051708e+01
    1.00635125e+00    3.98050780e+01
    1.00656019e+00    3.98049853e+01
    1.00676916e+00    3.98048926e+01
    1.00697818e+00    3.98048000e+01
    1.00718725e+00    3.98047074e+01
    1.00739635e+00    3.98046148e+01
    1.00760550e+00    3.98045223e+01
    1.00781469e+00    3.98044298e+01
    1.00802393e+00    3.98043374e+01
    1.00823321e+00    3.98042450e+01
    1.00844253e+00    3.98041526e+01
    1.00865190e+00    3.98040603e+01
    1.00886131e+00    3.98039680e+01
    1.00907077e+00    3.98038757e+01
    1.00928026e+00    3.98037835e+01
    1.00948980e+00    3.98036914e+01
    1.00969939e+00    3.98035992e+01
    1.00990902e+00    3.98035071e+01
    1.01011869e+00    3.98034151e+01
    1.01032840e+00    3.98033231e+01
    1.01053816e+00    3.98032311e+01
    1.01074796e+00    3.98031392e+01
    1.01095781e+00    3.98030473e+01
    1.01116770e+00    3.98029554e+01
    1.01137763e+00    3.98028636e+01
    1.01158761e+00    3.98027718e+01
    1.01179763e+00    3.98026800e+01
    1.01200769e+00    3.98025883e+01
    1.01221780e+00    3.98024967e+01
    1.01242795e+00    3.98024050e+01
    1.01263814e+00    3.98023134e+01
    1.01284838e+00    3.98022219e+01
    1.01305866e+00    3.98021304e+01
    1.01326899e+00    3.98020389e+01
    1.01347936e+00    3.98019475e+01
    1.01368977e+00    3.98018561e+01
    1.01390022e+00    3.98017647e+01
    1.01411072e+00    3.98016734e+01
    1.01432127e+00    3.98015821e+01
    1.01453186e+00    3.98014909e+01
    1.01474249e+00    3.98013997e+01
    1.01495316e+00    3.98013085e+01
    1.01516388e+00    3.98012174e+01
    1.01537464e+00    3.98011263e+01
    1.01558545e+00    3.98010352e+01
    1.01579630e+00    3.98009442e+01
    1.01600719e+00    3.98008532e+01
    1.01621813e+00    3.98007623e+01
    1.01642911e+00    3.98006714e+01
    1.01664014e+00    3.98005805e+01
    1.01685121e+00    3.98004897e+01
    1.01706232e+00    3.98003989e+01
    1.01727347e+00    3.98003082e+01
    1.01748467e+00    3.98002175e+01
    1.01769592e+00    3.98001268e+01
    1.01790721e+00    3.98000362e+01
    1.01811854e+00    3.97999456e+01
    1.01832991e+00    3.97998550e+01
    1.01854133e+00    3.97997645e+01
    1.01875280e+00    3.97996740e+01
    1.01896431e+00    3.97995836e+01
    1.01917586e+00    3.97994932e+01
    1.01938745e+00    3.97994028e+01
    1.01959909e+00    3.97993125e+01
    1.01981077e+00    3.97992222e+01
    1.02002250e+00    3.97991320e+01
    1.02023427e+00    3.97990417e+01
    1.02044609e+00    3.97989516e+01
    1.02065795e+00    3.97988614e+01
    1.02086985e+00    3.97987713e+01
    1.02108180e+00    3.97986813e+01
    1.02129379e+00    3.97985912e+01
    1.02150582e+00    3.97985013e+01
    1.02171790e+00    3.97984113e+01
    1.02193002e+00    3.97983214e+01
    1.02214219e+00    3.97982315e+01
    1.02235440e+00    3.97981417e+01
    1.02256666e+00    3.97980519e+01
    1.02277896e+00    3.97979621e+01
    1.02299130e+00    3.97978724e+01
    1.02320369e+00    3.97977827e+01
    1.02341612e+00    3.97976931e+01
    1.02362860e+00    3.97976035e+01
    1.02384112e+00    3.97975139e+01
    1.02405368e+00    3.97974244e+01
    1.02426629e+00    3.97973349e+01
    1.02447894e+00    3.97972454e+01
    1.02469164e+00    3.97971560e+01
    1.02490438e+00    3.97970666e+01
    1.02511716e+00    3.97969773e+01
    1.02532999e+00    3.97968880e+01
    1.02554286e+00    3.97967987e+01
    1.02575578e+00    3.97967095e+01
    1.02596874e+00    3.97966203e+01
    1.02618175e+00    3.97965311e+01
    1.02639480e+00    3.97964420e+01
    1.02660789e+00    3.97963529e+01
    1.02682103e+00    3.97962639e+01
    1.02703421e+00    3.97961749e+01
    1.02724744e+00    3.97960859e+01
    1.02746071e+00    3.97959970e+01
    1.02767402e+00    3.97959081e+01
    1.02788738e+00    3.97958192e+01
    1.02810079e+00    3.97957304e+01
    1.02831424e+00    3.97956416e+01
    1.02852773e+00    3.97955529e+01
    1.02874127e+00    3.97954642e+01
    1.02895485e+00    3.97953755e+01
    1.02916847e+00    3.97952869e+01
    1.02938214e+00    3.97951983e+01
    1.02959586e+00    3.97951097e+01
    1.02980962e+00    3.97950212e+01
    1.03002342e+00    3.97949327e+01
    1.03023727e+00    3.97948443e+01
    1.03045116e+00    3.97947559e+01
    1.03066509e+00    3.97946675e+01
    1.03087907e+00    3.97945792e+01
    1.03109310e+00    3.97944909e+01
    1.03130717e+00    3.97944026e+01
    1.03152128e+00    3.97943144e+01
    1.03173544e+00    3.97942262e+01
    1.03194964e+00    3.97941381e+01
    1.03216389e+00    3.97940500e+01
    1.03237818e+00    3.97939619e+01
    1.03259252e+00    3.97938738e+01
    1.03280690e+00    3.97937858e+01
    1.03302133e+00    3.97936979e+01
    1.03323580e+00    3.97936099e+01
    1.03345031e+00    3.97935221e+01
    1.03366487e+00    3.97934342e+01
    1.03387947e+00    3.97933464e+01
    1.03409412e+00    3.97932586e+01
    1.03430881e+00    3.97931709e+01
    1.03452355e+00    3.97930832e+01
    1.03473833e+00    3.97929955e+01
    1.03495316e+00    3.97929079e+01
    1.03516803e+00    3.97928203e+01
    1.03538294e+00    3.97927327e+01
    1.03559790e+00    3.97926452e+01
    1.03581291e+00    3.97925577e+01
    1.03602796e+00    3.97924703e+01
    1.03624305e+00    3.97923829e+01
    1.03645819e+00    3.97922955e+01
    1.03667337e+00    3.97922081e+01
    1.03688860e+00    3.97921208e+01
    1.03710388e+00    3.97920336e+01
    1.03731919e+00    3.97919464e+01
    1.03753456e+00    3.97918592e+01
    1.03774996e+00    3.97917720e+01
    1.03796541e+00    3.97916849e+01
    1.03818091e+00    3.97915978e+01
    1.03839645e+00    3.97915108e+01
    1.03861204e+00    3.97914238e+01
    1.03882767e+00    3.97913368e+01
    1.03904334e+00    3.97912499e+01
    1.03925906e+00    3.97911630e+01
    1.03947483e+00    3.97910761e+01
    1.03969064e+00    3.97909893e+01
    1.03990649e+00    3.97909025e+01
    1.04012239e+00    3.97908157e+01
    1.04033833e+00    3.97907290e+01
    1.04055432e+00    3.97906424e+01
    1.04077036e+00    3.97905557e+01
    1.04098644e+00    3.97904691e+01
    1.04120256e+00    3.97903825e+01
    1.04141873e+00    3.97902960e+01
    1.04163494e+00    3.97902095e+01
    1.04185120e+00    3.97901230e+01
    1.04206750e+00    3.97900366e+01
    1.04228385e+00    3.97899502e+01
    1.04250024e+00    3.97898639e+01
    1.04271668e+00    3.97897776e+01
    1.04293316e+00    3.97896913e+01
    1.04314969e+00    3.97896051e+01
    1.04336626e+00    3.97895188e+01
    1.04358288e+00    3.97894327e+01
    1.04379954e+00    3.97893465e+01
    1.04401625e+00    3.97892604e+01
    1.04423300e+00    3.97891744e+01
    1.04444980e+00    3.97890884e+01
    1.04466664e+00    3.97890024e+01
    1.04488353e+00    3.97889164e+01
    1.04510046e+00    3.97888305e+01
    1.04531744e+00    3.97887446e+01
    1.04553446e+00    3.97886588e+01
    1.04575153e+00    3.97885730e+01
    1.04596865e+00    3.97884872e+01
    1.04618580e+00    3.97884015e+01
    1.04640301e+00    3.97883158e+01
    1.04662025e+00    3.97882301e+01
    1.04683755e+00    3.97881445e+01
    1.04705489e+00    3.97880589e+01
    1.04727227e+00    3.97879733e+01
    1.04748970e+00    3.97878878e+01
    1.04770717e+00    3.97878023e+01
    1.04792469e+00    3.97877169e+01
    1.04814225e+00    3.97876315e+01
    1.04835986e+00    3.97875461e+01
    1.04857752e+00    3.97874607e+01
    1.04879522e+00    3.97873754e+01
    1.04901296e+00    3.97872902e+01
    1.04923075e+00    3.97872049e+01
    1.04944859e+00    3.97871197e+01
    1.04966647e+00    3.97870346e+01
    1.04988439e+00    3.97869495e+01
    1.05010236e+00    3.97868644e+01
    1.05032038e+00    3.97867793e+01
    1.05053844e+00    3.97866943e+01
