# RvB, Thu Jun 26 16:41:54 2025
#
# Atmospheric refraction angle calculation using 2-layer Cassini approximation with parameters: 
# Tobs =      14.41 [deg C] observatory ambient temperature
# Pobs =     744.70 [hPa] observatory ambient pressure
# PWV =      744.70 [mm] Precipitable Water Vapor column
# h0w =     2000.00 [m] assumed height of moist air layer
# z =         43.79 [deg] zenith angle
#
#       wavelength             angle
#         [micron]          [arcsec]
    1.00010340e+00    3.98063310e+01
    1.00031103e+00    3.98062371e+01
    1.00051871e+00    3.98061432e+01
    1.00072643e+00    3.98060494e+01
    1.00093420e+00    3.98059556e+01
    1.00114201e+00    3.98058618e+01
    1.00134986e+00    3.98057681e+01
    1.00155775e+00    3.98056744e+01
    1.00176569e+00    3.98055808e+01
    1.00197367e+00    3.98054872e+01
    1.00218169e+00    3.98053936e+01
    1.00238976e+00    3.98053001e+01
    1.00259787e+00    3.98052066e+01
    1.00280603e+00    3.98051132e+01
    1.00301422e+00    3.98050198e+01
    1.00322246e+00    3.98049264e+01
    1.00343075e+00    3.98048331e+01
    1.00363907e+00    3.98047398e+01
    1.00384744e+00    3.98046466e+01
    1.00405585e+00    3.98045534e+01
    1.00426431e+00    3.98044602e+01
    1.00447281e+00    3.98043671e+01
    1.00468135e+00    3.98042740e+01
    1.00488994e+00    3.98041809e+01
    1.00509857e+00    3.98040879e+01
    1.00530724e+00    3.98039950e+01
    1.00551596e+00    3.98039020e+01
    1.00572472e+00    3.98038092e+01
    1.00593352e+00    3.98037163e+01
    1.00614236e+00    3.98036235e+01
    1.00635125e+00    3.98035307e+01
    1.00656019e+00    3.98034380e+01
    1.00676916e+00    3.98033453e+01
    1.00697818e+00    3.98032526e+01
    1.00718725e+00    3.98031600e+01
    1.00739635e+00    3.98030674e+01
    1.00760550e+00    3.98029749e+01
    1.00781469e+00    3.98028824e+01
    1.00802393e+00    3.98027899e+01
    1.00823321e+00    3.98026975e+01
    1.00844253e+00    3.98026051e+01
    1.00865190e+00    3.98025128e+01
    1.00886131e+00    3.98024204e+01
    1.00907077e+00    3.98023282e+01
    1.00928026e+00    3.98022359e+01
    1.00948980e+00    3.98021438e+01
    1.00969939e+00    3.98020516e+01
    1.00990902e+00    3.98019595e+01
    1.01011869e+00    3.98018674e+01
    1.01032840e+00    3.98017754e+01
    1.01053816e+00    3.98016834e+01
    1.01074796e+00    3.98015914e+01
    1.01095781e+00    3.98014995e+01
    1.01116770e+00    3.98014076e+01
    1.01137763e+00    3.98013158e+01
    1.01158761e+00    3.98012240e+01
    1.01179763e+00    3.98011322e+01
    1.01200769e+00    3.98010405e+01
    1.01221780e+00    3.98009488e+01
    1.01242795e+00    3.98008572e+01
    1.01263814e+00    3.98007656e+01
    1.01284838e+00    3.98006740e+01
    1.01305866e+00    3.98005825e+01
    1.01326899e+00    3.98004910e+01
    1.01347936e+00    3.98003995e+01
    1.01368977e+00    3.98003081e+01
    1.01390022e+00    3.98002167e+01
    1.01411072e+00    3.98001254e+01
    1.01432127e+00    3.98000341e+01
    1.01453186e+00    3.97999428e+01
    1.01474249e+00    3.97998516e+01
    1.01495316e+00    3.97997604e+01
    1.01516388e+00    3.97996693e+01
    1.01537464e+00    3.97995781e+01
    1.01558545e+00    3.97994871e+01
    1.01579630e+00    3.97993960e+01
    1.01600719e+00    3.97993050e+01
    1.01621813e+00    3.97992141e+01
    1.01642911e+00    3.97991232e+01
    1.01664014e+00    3.97990323e+01
    1.01685121e+00    3.97989414e+01
    1.01706232e+00    3.97988506e+01
    1.01727347e+00    3.97987599e+01
    1.01748467e+00    3.97986692e+01
    1.01769592e+00    3.97985785e+01
    1.01790721e+00    3.97984878e+01
    1.01811854e+00    3.97983972e+01
    1.01832991e+00    3.97983066e+01
    1.01854133e+00    3.97982161e+01
    1.01875280e+00    3.97981256e+01
    1.01896431e+00    3.97980351e+01
    1.01917586e+00    3.97979447e+01
    1.01938745e+00    3.97978543e+01
    1.01959909e+00    3.97977640e+01
    1.01981077e+00    3.97976737e+01
    1.02002250e+00    3.97975834e+01
    1.02023427e+00    3.97974932e+01
    1.02044609e+00    3.97974030e+01
    1.02065795e+00    3.97973128e+01
    1.02086985e+00    3.97972227e+01
    1.02108180e+00    3.97971326e+01
    1.02129379e+00    3.97970426e+01
    1.02150582e+00    3.97969526e+01
    1.02171790e+00    3.97968626e+01
