# RvB, Thu Jun 26 16:41:53 2025
#
# Atmospheric refraction angle calculation using 2-layer Cassini approximation with parameters: 
# Tobs =      14.41 [deg C] observatory ambient temperature
# Pobs =     744.70 [hPa] observatory ambient pressure
# PWV =      744.70 [mm] Precipitable Water Vapor column
# h0w =     2000.00 [m] assumed height of moist air layer
# z =         49.90 [deg] zenith angle
#
#       wavelength             angle
#         [micron]          [arcsec]
    1.00010340e+00    4.92879399e+01
    1.00031103e+00    4.92878238e+01
    1.00051871e+00    4.92877076e+01
    1.00072643e+00    4.92875916e+01
    1.00093420e+00    4.92874756e+01
    1.00114201e+00    4.92873596e+01
    1.00134986e+00    4.92872437e+01
    1.00155775e+00    4.92871278e+01
    1.00176569e+00    4.92870120e+01
    1.00197367e+00    4.92868962e+01
    1.00218169e+00    4.92867805e+01
    1.00238976e+00    4.92866648e+01
    1.00259787e+00    4.92865492e+01
    1.00280603e+00    4.92864336e+01
    1.00301422e+00    4.92863181e+01
    1.00322246e+00    4.92862026e+01
    1.00343075e+00    4.92860871e+01
    1.00363907e+00    4.92859718e+01
    1.00384744e+00    4.92858564e+01
    1.00405585e+00    4.92857411e+01
    1.00426431e+00    4.92856259e+01
    1.00447281e+00    4.92855107e+01
    1.00468135e+00    4.92853956e+01
    1.00488994e+00    4.92852805e+01
    1.00509857e+00    4.92851654e+01
    1.00530724e+00    4.92850504e+01
    1.00551596e+00    4.92849355e+01
    1.00572472e+00    4.92848206e+01
    1.00593352e+00    4.92847057e+01
    1.00614236e+00    4.92845909e+01
    1.00635125e+00    4.92844762e+01
    1.00656019e+00    4.92843615e+01
    1.00676916e+00    4.92842468e+01
    1.00697818e+00    4.92841322e+01
    1.00718725e+00    4.92840177e+01
    1.00739635e+00    4.92839032e+01
    1.00760550e+00    4.92837887e+01
    1.00781469e+00    4.92836743e+01
    1.00802393e+00    4.92835599e+01
    1.00823321e+00    4.92834456e+01
    1.00844253e+00    4.92833313e+01
    1.00865190e+00    4.92832171e+01
    1.00886131e+00    4.92831029e+01
    1.00907077e+00    4.92829888e+01
    1.00928026e+00    4.92828747e+01
    1.00948980e+00    4.92827607e+01
    1.00969939e+00    4.92826467e+01
    1.00990902e+00    4.92825328e+01
    1.01011869e+00    4.92824189e+01
    1.01032840e+00    4.92823051e+01
    1.01053816e+00    4.92821913e+01
    1.01074796e+00    4.92820775e+01
    1.01095781e+00    4.92819638e+01
