# RvB, Thu Jun 26 16:41:54 2025
#
# Atmospheric refraction angle calculation using 2-layer Cassini approximation with parameters: 
# Tobs =      14.41 [deg C] observatory ambient temperature
# Pobs =     744.70 [hPa] observatory ambient pressure
# PWV =      744.70 [mm] Precipitable Water Vapor column
# h0w =     2000.00 [m] assumed height of moist air layer
# z =         43.79 [deg] zenith angle
#
#       wavelength             angle
#         [micron]          [arcsec]
    1.00010340e+00    3.98117446e+01
    1.00031103e+00    3.98116508e+01
    1.00051871e+00    3.98115570e+01
    1.00072643e+00    3.98114632e+01
    1.00093420e+00    3.98113695e+01
    1.00114201e+00    3.98112758e+01
    1.00134986e+00    3.98111821e+01
    1.00155775e+00    3.98110885e+01
    1.00176569e+00    3.98109949e+01
    1.00197367e+00    3.98109014e+01
    1.00218169e+00    3.98108079e+01
    1.00238976e+00    3.98107144e+01
    1.00259787e+00    3.98106210e+01
    1.00280603e+00    3.98105277e+01
    1.00301422e+00    3.98104343e+01
    1.00322246e+00    3.98103410e+01
    1.00343075e+00    3.98102478e+01
    1.00363907e+00    3.98101545e+01
    1.00384744e+00    3.98100614e+01
    1.00405585e+00    3.98099682e+01
    1.00426431e+00    3.98098751e+01
    1.00447281e+00    3.98097821e+01
    1.00468135e+00    3.98096891e+01
    1.00488994e+00    3.98095961e+01
    1.00509857e+00    3.98095031e+01
    1.00530724e+00    3.98094102e+01
    1.00551596e+00    3.98093174e+01
    1.00572472e+00    3.98092245e+01
    1.00593352e+00    3.98091317e+01
    1.00614236e+00    3.98090390e+01
    1.00635125e+00    3.98089463e+01
    1.00656019e+00    3.98088536e+01
    1.00676916e+00    3.98087610e+01
    1.00697818e+00    3.98086684e+01
    1.00718725e+00    3.98085758e+01
    1.00739635e+00    3.98084833e+01
    1.00760550e+00    3.98083909e+01
    1.00781469e+00    3.98082984e+01
    1.00802393e+00    3.98082060e+01
    1.00823321e+00    3.98081137e+01
    1.00844253e+00    3.98080214e+01
    1.00865190e+00    3.98079291e+01
    1.00886131e+00    3.98078368e+01
    1.00907077e+00    3.98077446e+01
    1.00928026e+00    3.98076525e+01
    1.00948980e+00    3.98075603e+01
    1.00969939e+00    3.98074683e+01
    1.00990902e+00    3.98073762e+01
    1.01011869e+00    3.98072842e+01
    1.01032840e+00    3.98071922e+01
    1.01053816e+00    3.98071003e+01
    1.01074796e+00    3.98070084e+01
    1.01095781e+00    3.98069166e+01
    1.01116770e+00    3.98068248e+01
    1.01137763e+00    3.98067330e+01
    1.01158761e+00    3.98066412e+01
    1.01179763e+00    3.98065495e+01
    1.01200769e+00    3.98064579e+01
    1.01221780e+00    3.98063663e+01
    1.01242795e+00    3.98062747e+01
    1.01263814e+00    3.98061831e+01
    1.01284838e+00    3.98060916e+01
    1.01305866e+00    3.98060002e+01
    1.01326899e+00    3.98059087e+01
    1.01347936e+00    3.98058174e+01
    1.01368977e+00    3.98057260e+01
    1.01390022e+00    3.98056347e+01
    1.01411072e+00    3.98055434e+01
    1.01432127e+00    3.98054522e+01
    1.01453186e+00    3.98053610e+01
    1.01474249e+00    3.98052698e+01
    1.01495316e+00    3.98051787e+01
    1.01516388e+00    3.98050876e+01
    1.01537464e+00    3.98049966e+01
    1.01558545e+00    3.98049056e+01
    1.01579630e+00    3.98048146e+01
    1.01600719e+00    3.98047237e+01
    1.01621813e+00    3.98046328e+01
    1.01642911e+00    3.98045420e+01
    1.01664014e+00    3.98044511e+01
    1.01685121e+00    3.98043604e+01
    1.01706232e+00    3.98042696e+01
    1.01727347e+00    3.98041789e+01
    1.01748467e+00    3.98040883e+01
    1.01769592e+00    3.98039976e+01
    1.01790721e+00    3.98039071e+01
    1.01811854e+00    3.98038165e+01
    1.01832991e+00    3.98037260e+01
    1.01854133e+00    3.98036355e+01
    1.01875280e+00    3.98035451e+01
    1.01896431e+00    3.98034547e+01
    1.01917586e+00    3.98033644e+01
    1.01938745e+00    3.98032740e+01
    1.01959909e+00    3.98031838e+01
    1.01981077e+00    3.98030935e+01
    1.02002250e+00    3.98030033e+01
    1.02023427e+00    3.98029132e+01
    1.02044609e+00    3.98028230e+01
    1.02065795e+00    3.98027329e+01
    1.02086985e+00    3.98026429e+01
    1.02108180e+00    3.98025529e+01
    1.02129379e+00    3.98024629e+01
    1.02150582e+00    3.98023730e+01
    1.02171790e+00    3.98022831e+01
    1.02193002e+00    3.98021932e+01
    1.02214219e+00    3.98021034e+01
    1.02235440e+00    3.98020136e+01
    1.02256666e+00    3.98019239e+01
    1.02277896e+00    3.98018341e+01
    1.02299130e+00    3.98017445e+01
    1.02320369e+00    3.98016548e+01
    1.02341612e+00    3.98015652e+01
    1.02362860e+00    3.98014757e+01
    1.02384112e+00    3.98013862e+01
    1.02405368e+00    3.98012967e+01
    1.02426629e+00    3.98012072e+01
    1.02447894e+00    3.98011178e+01
    1.02469164e+00    3.98010285e+01
    1.02490438e+00    3.98009391e+01
    1.02511716e+00    3.98008498e+01
    1.02532999e+00    3.98007606e+01
    1.02554286e+00    3.98006713e+01
    1.02575578e+00    3.98005822e+01
    1.02596874e+00    3.98004930e+01
    1.02618175e+00    3.98004039e+01
    1.02639480e+00    3.98003148e+01
    1.02660789e+00    3.98002258e+01
    1.02682103e+00    3.98001368e+01
    1.02703421e+00    3.98000479e+01
    1.02724744e+00    3.97999589e+01
    1.02746071e+00    3.97998701e+01
    1.02767402e+00    3.97997812e+01
    1.02788738e+00    3.97996924e+01
