# RvB, Thu Jun 26 16:41:53 2025
#
# Atmospheric refraction angle calculation using 2-layer Cassini approximation with parameters: 
# Tobs =      14.41 [deg C] observatory ambient temperature
# Pobs =     744.70 [hPa] observatory ambient pressure
# PWV =      744.70 [mm] Precipitable Water Vapor column
# h0w =     2000.00 [m] assumed height of moist air layer
# z =         41.75 [deg] zenith angle
#
#       wavelength             angle
#         [micron]          [arcsec]
    1.00010340e+00    3.70787221e+01
    1.00031103e+00    3.70786347e+01
    1.00051871e+00    3.70785473e+01
    1.00072643e+00    3.70784600e+01
    1.00093420e+00    3.70783728e+01
    1.00114201e+00    3.70782855e+01
    1.00134986e+00    3.70781983e+01
    1.00155775e+00    3.70781112e+01
    1.00176569e+00    3.70780240e+01
    1.00197367e+00    3.70779369e+01
    1.00218169e+00    3.70778499e+01
    1.00238976e+00    3.70777629e+01
    1.00259787e+00    3.70776759e+01
    1.00280603e+00    3.70775889e+01
    1.00301422e+00    3.70775020e+01
    1.00322246e+00    3.70774152e+01
    1.00343075e+00    3.70773283e+01
    1.00363907e+00    3.70772415e+01
    1.00384744e+00    3.70771548e+01
    1.00405585e+00    3.70770681e+01
    1.00426431e+00    3.70769814e+01
    1.00447281e+00    3.70768947e+01
    1.00468135e+00    3.70768081e+01
    1.00488994e+00    3.70767215e+01
    1.00509857e+00    3.70766350e+01
    1.00530724e+00    3.70765485e+01
    1.00551596e+00    3.70764620e+01
    1.00572472e+00    3.70763756e+01
    1.00593352e+00    3.70762892e+01
    1.00614236e+00    3.70762028e+01
    1.00635125e+00    3.70761165e+01
    1.00656019e+00    3.70760302e+01
    1.00676916e+00    3.70759440e+01
    1.00697818e+00    3.70758578e+01
    1.00718725e+00    3.70757716e+01
    1.00739635e+00    3.70756854e+01
    1.00760550e+00    3.70755993e+01
    1.00781469e+00    3.70755133e+01
    1.00802393e+00    3.70754272e+01
    1.00823321e+00    3.70753413e+01
    1.00844253e+00    3.70752553e+01
    1.00865190e+00    3.70751694e+01
    1.00886131e+00    3.70750835e+01
    1.00907077e+00    3.70749976e+01
    1.00928026e+00    3.70749118e+01
    1.00948980e+00    3.70748260e+01
    1.00969939e+00    3.70747403e+01
    1.00990902e+00    3.70746546e+01
    1.01011869e+00    3.70745689e+01
    1.01032840e+00    3.70744833e+01
    1.01053816e+00    3.70743977e+01
    1.01074796e+00    3.70743121e+01
    1.01095781e+00    3.70742266e+01
    1.01116770e+00    3.70741411e+01
    1.01137763e+00    3.70740557e+01
    1.01158761e+00    3.70739703e+01
    1.01179763e+00    3.70738849e+01
    1.01200769e+00    3.70737995e+01
    1.01221780e+00    3.70737142e+01
    1.01242795e+00    3.70736289e+01
    1.01263814e+00    3.70735437e+01
    1.01284838e+00    3.70734585e+01
    1.01305866e+00    3.70733733e+01
    1.01326899e+00    3.70732882e+01
    1.01347936e+00    3.70732031e+01
    1.01368977e+00    3.70731181e+01
    1.01390022e+00    3.70730330e+01
    1.01411072e+00    3.70729481e+01
    1.01432127e+00    3.70728631e+01
    1.01453186e+00    3.70727782e+01
    1.01474249e+00    3.70726933e+01
    1.01495316e+00    3.70726085e+01
    1.01516388e+00    3.70725237e+01
    1.01537464e+00    3.70724389e+01
    1.01558545e+00    3.70723542e+01
    1.01579630e+00    3.70722695e+01
    1.01600719e+00    3.70721848e+01
    1.01621813e+00    3.70721002e+01
    1.01642911e+00    3.70720156e+01
    1.01664014e+00    3.70719310e+01
    1.01685121e+00    3.70718465e+01
    1.01706232e+00    3.70717620e+01
    1.01727347e+00    3.70716776e+01
    1.01748467e+00    3.70715932e+01
    1.01769592e+00    3.70715088e+01
    1.01790721e+00    3.70714244e+01
    1.01811854e+00    3.70713401e+01
    1.01832991e+00    3.70712559e+01
    1.01854133e+00    3.70711716e+01
    1.01875280e+00    3.70710874e+01
    1.01896431e+00    3.70710033e+01
    1.01917586e+00    3.70709191e+01
    1.01938745e+00    3.70708350e+01
    1.01959909e+00    3.70707510e+01
    1.01981077e+00    3.70706669e+01
    1.02002250e+00    3.70705830e+01
    1.02023427e+00    3.70704990e+01
    1.02044609e+00    3.70704151e+01
    1.02065795e+00    3.70703312e+01
    1.02086985e+00    3.70702474e+01
    1.02108180e+00    3.70701635e+01
    1.02129379e+00    3.70700798e+01
    1.02150582e+00    3.70699960e+01
    1.02171790e+00    3.70699123e+01
    1.02193002e+00    3.70698287e+01
    1.02214219e+00    3.70697450e+01
    1.02235440e+00    3.70696614e+01
    1.02256666e+00    3.70695779e+01
    1.02277896e+00    3.70694943e+01
    1.02299130e+00    3.70694108e+01
    1.02320369e+00    3.70693274e+01
    1.02341612e+00    3.70692439e+01
    1.02362860e+00    3.70691606e+01
    1.02384112e+00    3.70690772e+01
    1.02405368e+00    3.70689939e+01
    1.02426629e+00    3.70689106e+01
    1.02447894e+00    3.70688274e+01
    1.02469164e+00    3.70687441e+01
    1.02490438e+00    3.70686610e+01
    1.02511716e+00    3.70685778e+01
    1.02532999e+00    3.70684947e+01
    1.02554286e+00    3.70684116e+01
    1.02575578e+00    3.70683286e+01
    1.02596874e+00    3.70682456e+01
    1.02618175e+00    3.70681626e+01
    1.02639480e+00    3.70680797e+01
    1.02660789e+00    3.70679968e+01
    1.02682103e+00    3.70679139e+01
    1.02703421e+00    3.70678311e+01
    1.02724744e+00    3.70677483e+01
    1.02746071e+00    3.70676656e+01
    1.02767402e+00    3.70675828e+01
    1.02788738e+00    3.70675002e+01
    1.02810079e+00    3.70674175e+01
    1.02831424e+00    3.70673349e+01
    1.02852773e+00    3.70672523e+01
    1.02874127e+00    3.70671697e+01
    1.02895485e+00    3.70670872e+01
    1.02916847e+00    3.70670048e+01
    1.02938214e+00    3.70669223e+01
    1.02959586e+00    3.70668399e+01
    1.02980962e+00    3.70667575e+01
    1.03002342e+00    3.70666752e+01
    1.03023727e+00    3.70665929e+01
    1.03045116e+00    3.70665106e+01
    1.03066509e+00    3.70664284e+01
    1.03087907e+00    3.70663462e+01
    1.03109310e+00    3.70662640e+01
    1.03130717e+00    3.70661819e+01
    1.03152128e+00    3.70660998e+01
    1.03173544e+00    3.70660177e+01
    1.03194964e+00    3.70659357e+01
    1.03216389e+00    3.70658537e+01
    1.03237818e+00    3.70657717e+01
    1.03259252e+00    3.70656898e+01
    1.03280690e+00    3.70656079e+01
    1.03302133e+00    3.70655260e+01
    1.03323580e+00    3.70654442e+01
    1.03345031e+00    3.70653624e+01
    1.03366487e+00    3.70652807e+01
    1.03387947e+00    3.70651990e+01
    1.03409412e+00    3.70651173e+01
    1.03430881e+00    3.70650356e+01
    1.03452355e+00    3.70649540e+01
    1.03473833e+00    3.70648724e+01
    1.03495316e+00    3.70647909e+01
    1.03516803e+00    3.70647094e+01
    1.03538294e+00    3.70646279e+01
    1.03559790e+00    3.70645464e+01
    1.03581291e+00    3.70644650e+01
    1.03602796e+00    3.70643837e+01
    1.03624305e+00    3.70643023e+01
    1.03645819e+00    3.70642210e+01
    1.03667337e+00    3.70641397e+01
    1.03688860e+00    3.70640585e+01
    1.03710388e+00    3.70639773e+01
    1.03731919e+00    3.70638961e+01
    1.03753456e+00    3.70638150e+01
    1.03774996e+00    3.70637339e+01
    1.03796541e+00    3.70636528e+01
    1.03818091e+00    3.70635718e+01
    1.03839645e+00    3.70634908e+01
    1.03861204e+00    3.70634098e+01
    1.03882767e+00    3.70633289e+01
    1.03904334e+00    3.70632480e+01
