# RvB, Thu Jun 26 16:41:54 2025
#
# Atmospheric refraction angle calculation using 2-layer Cassini approximation with parameters: 
# Tobs =      14.41 [deg C] observatory ambient temperature
# Pobs =     744.70 [hPa] observatory ambient pressure
# PWV =      744.70 [mm] Precipitable Water Vapor column
# h0w =     2000.00 [m] assumed height of moist air layer
# z =         45.82 [deg] zenith angle
#
#       wavelength             angle
#         [micron]          [arcsec]
    1.00010340e+00    4.27360956e+01
    1.00031103e+00    4.27359948e+01
    1.00051871e+00    4.27358941e+01
    1.00072643e+00    4.27357934e+01
    1.00093420e+00    4.27356928e+01
    1.00114201e+00    4.27355922e+01
    1.00134986e+00    4.27354916e+01
    1.00155775e+00    4.27353911e+01
    1.00176569e+00    4.27352906e+01
    1.00197367e+00    4.27351902e+01
    1.00218169e+00    4.27350898e+01
    1.00238976e+00    4.27349895e+01
    1.00259787e+00    4.27348892e+01
    1.00280603e+00    4.27347889e+01
    1.00301422e+00    4.27346887e+01
    1.00322246e+00    4.27345885e+01
    1.00343075e+00    4.27344884e+01
    1.00363907e+00    4.27343883e+01
    1.00384744e+00    4.27342882e+01
    1.00405585e+00    4.27341882e+01
    1.00426431e+00    4.27340883e+01
    1.00447281e+00    4.27339884e+01
    1.00468135e+00    4.27338885e+01
    1.00488994e+00    4.27337886e+01
    1.00509857e+00    4.27336888e+01
    1.00530724e+00    4.27335891e+01
    1.00551596e+00    4.27334894e+01
    1.00572472e+00    4.27333897e+01
    1.00593352e+00    4.27332901e+01
    1.00614236e+00    4.27331905e+01
    1.00635125e+00    4.27330910e+01
    1.00656019e+00    4.27329914e+01
    1.00676916e+00    4.27328920e+01
    1.00697818e+00    4.27327926e+01
    1.00718725e+00    4.27326932e+01
    1.00739635e+00    4.27325939e+01
    1.00760550e+00    4.27324946e+01
    1.00781469e+00    4.27323953e+01
    1.00802393e+00    4.27322961e+01
    1.00823321e+00    4.27321969e+01
    1.00844253e+00    4.27320978e+01
    1.00865190e+00    4.27319987e+01
    1.00886131e+00    4.27318997e+01
    1.00907077e+00    4.27318007e+01
    1.00928026e+00    4.27317017e+01
    1.00948980e+00    4.27316028e+01
    1.00969939e+00    4.27315040e+01
    1.00990902e+00    4.27314051e+01
    1.01011869e+00    4.27313063e+01
    1.01032840e+00    4.27312076e+01
    1.01053816e+00    4.27311089e+01
    1.01074796e+00    4.27310102e+01
    1.01095781e+00    4.27309116e+01
    1.01116770e+00    4.27308130e+01
    1.01137763e+00    4.27307145e+01
    1.01158761e+00    4.27306159e+01
    1.01179763e+00    4.27305175e+01
    1.01200769e+00    4.27304191e+01
    1.01221780e+00    4.27303207e+01
    1.01242795e+00    4.27302224e+01
    1.01263814e+00    4.27301241e+01
    1.01284838e+00    4.27300258e+01
    1.01305866e+00    4.27299276e+01
    1.01326899e+00    4.27298294e+01
    1.01347936e+00    4.27297313e+01
    1.01368977e+00    4.27296332e+01
    1.01390022e+00    4.27295352e+01
    1.01411072e+00    4.27294372e+01
    1.01432127e+00    4.27293392e+01
    1.01453186e+00    4.27292413e+01
    1.01474249e+00    4.27291434e+01
    1.01495316e+00    4.27290456e+01
