# RvB, Thu Jun 26 16:41:55 2025
#
# Atmospheric refraction angle calculation using 2-layer Cassini approximation with parameters: 
# Tobs =      14.41 [deg C] observatory ambient temperature
# Pobs =     744.70 [hPa] observatory ambient pressure
# PWV =      744.70 [mm] Precipitable Water Vapor column
# h0w =     2000.00 [m] assumed height of moist air layer
# z =         49.90 [deg] zenith angle
#
#       wavelength             angle
#         [micron]          [arcsec]
    1.00010340e+00    4.92754824e+01
    1.00031103e+00    4.92753661e+01
    1.00051871e+00    4.92752498e+01
    1.00072643e+00    4.92751336e+01
    1.00093420e+00    4.92750174e+01
    1.00114201e+00    4.92749013e+01
    1.00134986e+00    4.92747852e+01
    1.00155775e+00    4.92746692e+01
    1.00176569e+00    4.92745532e+01
    1.00197367e+00    4.92744373e+01
    1.00218169e+00    4.92743214e+01
    1.00238976e+00    4.92742056e+01
    1.00259787e+00    4.92740898e+01
    1.00280603e+00    4.92739741e+01
    1.00301422e+00    4.92738584e+01
    1.00322246e+00    4.92737428e+01
    1.00343075e+00    4.92736272e+01
    1.00363907e+00    4.92735116e+01
    1.00384744e+00    4.92733962e+01
    1.00405585e+00    4.92732807e+01
    1.00426431e+00    4.92731653e+01
    1.00447281e+00    4.92730500e+01
    1.00468135e+00    4.92729347e+01
    1.00488994e+00    4.92728195e+01
    1.00509857e+00    4.92727043e+01
    1.00530724e+00    4.92725891e+01
    1.00551596e+00    4.92724740e+01
    1.00572472e+00    4.92723590e+01
    1.00593352e+00    4.92722440e+01
    1.00614236e+00    4.92721290e+01
    1.00635125e+00    4.92720141e+01
    1.00656019e+00    4.92718992e+01
    1.00676916e+00    4.92717844e+01
    1.00697818e+00    4.92716697e+01
    1.00718725e+00    4.92715550e+01
    1.00739635e+00    4.92714403e+01
    1.00760550e+00    4.92713257e+01
    1.00781469e+00    4.92712111e+01
    1.00802393e+00    4.92710966e+01
    1.00823321e+00    4.92709821e+01
    1.00844253e+00    4.92708677e+01
    1.00865190e+00    4.92707533e+01
