# RvB, Thu Jun 26 16:41:53 2025
#
# Atmospheric refraction angle calculation using 2-layer Cassini approximation with parameters: 
# Tobs =      14.41 [deg C] observatory ambient temperature
# Pobs =     744.70 [hPa] observatory ambient pressure
# PWV =      744.70 [mm] Precipitable Water Vapor column
# h0w =     2000.00 [m] assumed height of moist air layer
# z =         51.93 [deg] zenith angle
#
#       wavelength             angle
#         [micron]          [arcsec]
    1.00010340e+00    5.29858940e+01
    1.00031103e+00    5.29857691e+01
    1.00051871e+00    5.29856443e+01
    1.00072643e+00    5.29855195e+01
    1.00093420e+00    5.29853947e+01
    1.00114201e+00    5.29852700e+01
    1.00134986e+00    5.29851454e+01
    1.00155775e+00    5.29850208e+01
    1.00176569e+00    5.29848963e+01
    1.00197367e+00    5.29847718e+01
    1.00218169e+00    5.29846474e+01
    1.00238976e+00    5.29845230e+01
    1.00259787e+00    5.29843987e+01
    1.00280603e+00    5.29842744e+01
    1.00301422e+00    5.29841502e+01
    1.00322246e+00    5.29840260e+01
    1.00343075e+00    5.29839019e+01
    1.00363907e+00    5.29837779e+01
    1.00384744e+00    5.29836539e+01
    1.00405585e+00    5.29835299e+01
    1.00426431e+00    5.29834060e+01
    1.00447281e+00    5.29832822e+01
    1.00468135e+00    5.29831584e+01
    1.00488994e+00    5.29830346e+01
    1.00509857e+00    5.29829109e+01
    1.00530724e+00    5.29827873e+01
    1.00551596e+00    5.29826637e+01
    1.00572472e+00    5.29825402e+01
    1.00593352e+00    5.29824167e+01
    1.00614236e+00    5.29822932e+01
    1.00635125e+00    5.29821699e+01
    1.00656019e+00    5.29820465e+01
    1.00676916e+00    5.29819233e+01
    1.00697818e+00    5.29818000e+01
    1.00718725e+00    5.29816769e+01
    1.00739635e+00    5.29815537e+01
    1.00760550e+00    5.29814307e+01
    1.00781469e+00    5.29813076e+01
    1.00802393e+00    5.29811847e+01
    1.00823321e+00    5.29810618e+01
    1.00844253e+00    5.29809389e+01
    1.00865190e+00    5.29808161e+01
    1.00886131e+00    5.29806933e+01
    1.00907077e+00    5.29805706e+01
    1.00928026e+00    5.29804480e+01
    1.00948980e+00    5.29803254e+01
    1.00969939e+00    5.29802028e+01
    1.00990902e+00    5.29800803e+01
    1.01011869e+00    5.29799579e+01
    1.01032840e+00    5.29798355e+01
    1.01053816e+00    5.29797132e+01
    1.01074796e+00    5.29795909e+01
    1.01095781e+00    5.29794686e+01
    1.01116770e+00    5.29793464e+01
    1.01137763e+00    5.29792243e+01
    1.01158761e+00    5.29791022e+01
    1.01179763e+00    5.29789802e+01
    1.01200769e+00    5.29788582e+01
    1.01221780e+00    5.29787363e+01
    1.01242795e+00    5.29786144e+01
    1.01263814e+00    5.29784925e+01
    1.01284838e+00    5.29783708e+01
    1.01305866e+00    5.29782490e+01
    1.01326899e+00    5.29781274e+01
    1.01347936e+00    5.29780057e+01
    1.01368977e+00    5.29778842e+01
    1.01390022e+00    5.29777626e+01
    1.01411072e+00    5.29776412e+01
    1.01432127e+00    5.29775198e+01
    1.01453186e+00    5.29773984e+01
    1.01474249e+00    5.29772771e+01
    1.01495316e+00    5.29771558e+01
    1.01516388e+00    5.29770346e+01
    1.01537464e+00    5.29769134e+01
    1.01558545e+00    5.29767923e+01
    1.01579630e+00    5.29766713e+01
    1.01600719e+00    5.29765502e+01
    1.01621813e+00    5.29764293e+01
    1.01642911e+00    5.29763084e+01
    1.01664014e+00    5.29761875e+01
    1.01685121e+00    5.29760667e+01
    1.01706232e+00    5.29759460e+01
    1.01727347e+00    5.29758253e+01
    1.01748467e+00    5.29757046e+01
    1.01769592e+00    5.29755840e+01
    1.01790721e+00    5.29754634e+01
    1.01811854e+00    5.29753429e+01
    1.01832991e+00    5.29752225e+01
    1.01854133e+00    5.29751021e+01
    1.01875280e+00    5.29749817e+01
    1.01896431e+00    5.29748614e+01
    1.01917586e+00    5.29747412e+01
    1.01938745e+00    5.29746210e+01
    1.01959909e+00    5.29745009e+01
    1.01981077e+00    5.29743808e+01
    1.02002250e+00    5.29742607e+01
    1.02023427e+00    5.29741407e+01
    1.02044609e+00    5.29740208e+01
    1.02065795e+00    5.29739009e+01
    1.02086985e+00    5.29737810e+01
    1.02108180e+00    5.29736612e+01
    1.02129379e+00    5.29735415e+01
    1.02150582e+00    5.29734218e+01
    1.02171790e+00    5.29733022e+01
    1.02193002e+00    5.29731826e+01
    1.02214219e+00    5.29730630e+01
    1.02235440e+00    5.29729435e+01
    1.02256666e+00    5.29728241e+01
    1.02277896e+00    5.29727047e+01
    1.02299130e+00    5.29725854e+01
    1.02320369e+00    5.29724661e+01
    1.02341612e+00    5.29723469e+01
    1.02362860e+00    5.29722277e+01
    1.02384112e+00    5.29721085e+01
    1.02405368e+00    5.29719894e+01
    1.02426629e+00    5.29718704e+01
    1.02447894e+00    5.29717514e+01
    1.02469164e+00    5.29716325e+01
    1.02490438e+00    5.29715136e+01
    1.02511716e+00    5.29713948e+01
    1.02532999e+00    5.29712760e+01
    1.02554286e+00    5.29711572e+01
    1.02575578e+00    5.29710385e+01
    1.02596874e+00    5.29709199e+01
    1.02618175e+00    5.29708013e+01
    1.02639480e+00    5.29706828e+01
    1.02660789e+00    5.29705643e+01
    1.02682103e+00    5.29704459e+01
    1.02703421e+00    5.29703275e+01
    1.02724744e+00    5.29702091e+01
    1.02746071e+00    5.29700908e+01
    1.02767402e+00    5.29699726e+01
    1.02788738e+00    5.29698544e+01
    1.02810079e+00    5.29697363e+01
    1.02831424e+00    5.29696182e+01
    1.02852773e+00    5.29695001e+01
    1.02874127e+00    5.29693822e+01
    1.02895485e+00    5.29692642e+01
    1.02916847e+00    5.29691463e+01
    1.02938214e+00    5.29690285e+01
    1.02959586e+00    5.29689107e+01
    1.02980962e+00    5.29687930e+01
    1.03002342e+00    5.29686753e+01
    1.03023727e+00    5.29685576e+01
    1.03045116e+00    5.29684400e+01
    1.03066509e+00    5.29683225e+01
    1.03087907e+00    5.29682050e+01
    1.03109310e+00    5.29680876e+01
    1.03130717e+00    5.29679702e+01
    1.03152128e+00    5.29678528e+01
    1.03173544e+00    5.29677355e+01
    1.03194964e+00    5.29676183e+01
    1.03216389e+00    5.29675011e+01
    1.03237818e+00    5.29673839e+01
    1.03259252e+00    5.29672668e+01
    1.03280690e+00    5.29671498e+01
    1.03302133e+00    5.29670328e+01
    1.03323580e+00    5.29669158e+01
    1.03345031e+00    5.29667989e+01
    1.03366487e+00    5.29666821e+01
    1.03387947e+00    5.29665653e+01
    1.03409412e+00    5.29664485e+01
    1.03430881e+00    5.29663318e+01
    1.03452355e+00    5.29662152e+01
    1.03473833e+00    5.29660986e+01
    1.03495316e+00    5.29659820e+01
    1.03516803e+00    5.29658655e+01
    1.03538294e+00    5.29657490e+01
    1.03559790e+00    5.29656326e+01
    1.03581291e+00    5.29655163e+01
    1.03602796e+00    5.29654000e+01
    1.03624305e+00    5.29652837e+01
    1.03645819e+00    5.29651675e+01
    1.03667337e+00    5.29650513e+01
    1.03688860e+00    5.29649352e+01
    1.03710388e+00    5.29648191e+01
    1.03731919e+00    5.29647031e+01
    1.03753456e+00    5.29645872e+01
    1.03774996e+00    5.29644712e+01
    1.03796541e+00    5.29643554e+01
    1.03818091e+00    5.29642395e+01
    1.03839645e+00    5.29641238e+01
    1.03861204e+00    5.29640080e+01
    1.03882767e+00    5.29638924e+01
    1.03904334e+00    5.29637767e+01
    1.03925906e+00    5.29636612e+01
    1.03947483e+00    5.29635456e+01
    1.03969064e+00    5.29634301e+01
    1.03990649e+00    5.29633147e+01
    1.04012239e+00    5.29631993e+01
    1.04033833e+00    5.29630840e+01
    1.04055432e+00    5.29629687e+01
    1.04077036e+00    5.29628535e+01
    1.04098644e+00    5.29627383e+01
    1.04120256e+00    5.29626231e+01
    1.04141873e+00    5.29625080e+01
    1.04163494e+00    5.29623930e+01
    1.04185120e+00    5.29622780e+01
    1.04206750e+00    5.29621631e+01
    1.04228385e+00    5.29620482e+01
    1.04250024e+00    5.29619333e+01
    1.04271668e+00    5.29618185e+01
    1.04293316e+00    5.29617037e+01
    1.04314969e+00    5.29615890e+01
    1.04336626e+00    5.29614744e+01
    1.04358288e+00    5.29613598e+01
    1.04379954e+00    5.29612452e+01
    1.04401625e+00    5.29611307e+01
    1.04423300e+00    5.29610162e+01
    1.04444980e+00    5.29609018e+01
    1.04466664e+00    5.29607874e+01
    1.04488353e+00    5.29606731e+01
    1.04510046e+00    5.29605588e+01
    1.04531744e+00    5.29604446e+01
    1.04553446e+00    5.29603304e+01
    1.04575153e+00    5.29602163e+01
    1.04596865e+00    5.29601022e+01
    1.04618580e+00    5.29599882e+01
