# RvB, Thu Jun 26 16:41:54 2025
#
# Atmospheric refraction angle calculation using 2-layer Cassini approximation with parameters: 
# Tobs =      14.41 [deg C] observatory ambient temperature
# Pobs =     744.70 [hPa] observatory ambient pressure
# PWV =      744.70 [mm] Precipitable Water Vapor column
# h0w =     2000.00 [m] assumed height of moist air layer
# z =         45.82 [deg] zenith angle
#
#       wavelength             angle
#         [micron]          [arcsec]
    1.00010340e+00    4.27369260e+01
    1.00031103e+00    4.27368253e+01
    1.00051871e+00    4.27367245e+01
    1.00072643e+00    4.27366239e+01
    1.00093420e+00    4.27365232e+01
    1.00114201e+00    4.27364226e+01
    1.00134986e+00    4.27363221e+01
    1.00155775e+00    4.27362216e+01
    1.00176569e+00    4.27361211e+01
    1.00197367e+00    4.27360207e+01
    1.00218169e+00    4.27359203e+01
    1.00238976e+00    4.27358200e+01
    1.00259787e+00    4.27357197e+01
    1.00280603e+00    4.27356195e+01
    1.00301422e+00    4.27355193e+01
    1.00322246e+00    4.27354191e+01
    1.00343075e+00    4.27353190e+01
    1.00363907e+00    4.27352189e+01
    1.00384744e+00    4.27351188e+01
    1.00405585e+00    4.27350189e+01
    1.00426431e+00    4.27349189e+01
    1.00447281e+00    4.27348190e+01
    1.00468135e+00    4.27347191e+01
    1.00488994e+00    4.27346193e+01
    1.00509857e+00    4.27345195e+01
    1.00530724e+00    4.27344198e+01
    1.00551596e+00    4.27343201e+01
    1.00572472e+00    4.27342204e+01
    1.00593352e+00    4.27341208e+01
    1.00614236e+00    4.27340212e+01
    1.00635125e+00    4.27339217e+01
    1.00656019e+00    4.27338222e+01
    1.00676916e+00    4.27337227e+01
    1.00697818e+00    4.27336233e+01
    1.00718725e+00    4.27335240e+01
    1.00739635e+00    4.27334246e+01
    1.00760550e+00    4.27333254e+01
    1.00781469e+00    4.27332261e+01
    1.00802393e+00    4.27331269e+01
    1.00823321e+00    4.27330278e+01
    1.00844253e+00    4.27329286e+01
    1.00865190e+00    4.27328296e+01
    1.00886131e+00    4.27327305e+01
    1.00907077e+00    4.27326316e+01
    1.00928026e+00    4.27325326e+01
    1.00948980e+00    4.27324337e+01
    1.00969939e+00    4.27323348e+01
    1.00990902e+00    4.27322360e+01
    1.01011869e+00    4.27321372e+01
    1.01032840e+00    4.27320385e+01
    1.01053816e+00    4.27319398e+01
    1.01074796e+00    4.27318411e+01
    1.01095781e+00    4.27317425e+01
    1.01116770e+00    4.27316440e+01
    1.01137763e+00    4.27315454e+01
    1.01158761e+00    4.27314469e+01
    1.01179763e+00    4.27313485e+01
    1.01200769e+00    4.27312501e+01
    1.01221780e+00    4.27311517e+01
    1.01242795e+00    4.27310534e+01
    1.01263814e+00    4.27309551e+01
    1.01284838e+00    4.27308569e+01
    1.01305866e+00    4.27307587e+01
    1.01326899e+00    4.27306605e+01
    1.01347936e+00    4.27305624e+01
    1.01368977e+00    4.27304643e+01
    1.01390022e+00    4.27303663e+01
    1.01411072e+00    4.27302683e+01
    1.01432127e+00    4.27301703e+01
    1.01453186e+00    4.27300724e+01
    1.01474249e+00    4.27299746e+01
    1.01495316e+00    4.27298767e+01
    1.01516388e+00    4.27297789e+01
    1.01537464e+00    4.27296812e+01
    1.01558545e+00    4.27295835e+01
    1.01579630e+00    4.27294858e+01
    1.01600719e+00    4.27293882e+01
    1.01621813e+00    4.27292906e+01
    1.01642911e+00    4.27291931e+01
    1.01664014e+00    4.27290956e+01
    1.01685121e+00    4.27289981e+01
    1.01706232e+00    4.27289007e+01
    1.01727347e+00    4.27288033e+01
    1.01748467e+00    4.27287060e+01
    1.01769592e+00    4.27286087e+01
    1.01790721e+00    4.27285114e+01
    1.01811854e+00    4.27284142e+01
    1.01832991e+00    4.27283171e+01
    1.01854133e+00    4.27282199e+01
    1.01875280e+00    4.27281228e+01
    1.01896431e+00    4.27280258e+01
    1.01917586e+00    4.27279288e+01
    1.01938745e+00    4.27278318e+01
    1.01959909e+00    4.27277349e+01
    1.01981077e+00    4.27276380e+01
    1.02002250e+00    4.27275412e+01
    1.02023427e+00    4.27274444e+01
    1.02044609e+00    4.27273476e+01
    1.02065795e+00    4.27272509e+01
    1.02086985e+00    4.27271542e+01
    1.02108180e+00    4.27270576e+01
    1.02129379e+00    4.27269610e+01
    1.02150582e+00    4.27268644e+01
    1.02171790e+00    4.27267679e+01
    1.02193002e+00    4.27266714e+01
    1.02214219e+00    4.27265750e+01
    1.02235440e+00    4.27264786e+01
    1.02256666e+00    4.27263822e+01
    1.02277896e+00    4.27262859e+01
    1.02299130e+00    4.27261896e+01
    1.02320369e+00    4.27260934e+01
    1.02341612e+00    4.27259972e+01
    1.02362860e+00    4.27259011e+01
    1.02384112e+00    4.27258049e+01
    1.02405368e+00    4.27257089e+01
    1.02426629e+00    4.27256128e+01
    1.02447894e+00    4.27255169e+01
    1.02469164e+00    4.27254209e+01
    1.02490438e+00    4.27253250e+01
    1.02511716e+00    4.27252291e+01
    1.02532999e+00    4.27251333e+01
    1.02554286e+00    4.27250375e+01
    1.02575578e+00    4.27249417e+01
    1.02596874e+00    4.27248460e+01
    1.02618175e+00    4.27247504e+01
    1.02639480e+00    4.27246547e+01
    1.02660789e+00    4.27245592e+01
    1.02682103e+00    4.27244636e+01
    1.02703421e+00    4.27243681e+01
    1.02724744e+00    4.27242726e+01
    1.02746071e+00    4.27241772e+01
    1.02767402e+00    4.27240818e+01
    1.02788738e+00    4.27239865e+01
    1.02810079e+00    4.27238912e+01
    1.02831424e+00    4.27237959e+01
    1.02852773e+00    4.27237007e+01
    1.02874127e+00    4.27236055e+01
    1.02895485e+00    4.27235104e+01
    1.02916847e+00    4.27234152e+01
    1.02938214e+00    4.27233202e+01
    1.02959586e+00    4.27232252e+01
    1.02980962e+00    4.27231302e+01
    1.03002342e+00    4.27230352e+01
    1.03023727e+00    4.27229403e+01
