# RvB, Thu Jun 26 16:41:53 2025
#
# Atmospheric refraction angle calculation using 2-layer Cassini approximation with parameters: 
# Tobs =      14.41 [deg C] observatory ambient temperature
# Pobs =     744.70 [hPa] observatory ambient pressure
# PWV =      744.70 [mm] Precipitable Water Vapor column
# h0w =     2000.00 [m] assumed height of moist air layer
# z =         39.72 [deg] zenith angle
#
#       wavelength             angle
#         [micron]          [arcsec]
    1.00010340e+00    3.45106276e+01
    1.00031103e+00    3.45105463e+01
    1.00051871e+00    3.45104650e+01
    1.00072643e+00    3.45103837e+01
    1.00093420e+00    3.45103025e+01
    1.00114201e+00    3.45102213e+01
    1.00134986e+00    3.45101401e+01
    1.00155775e+00    3.45100590e+01
    1.00176569e+00    3.45099778e+01
    1.00197367e+00    3.45098968e+01
    1.00218169e+00    3.45098158e+01
    1.00238976e+00    3.45097348e+01
    1.00259787e+00    3.45096538e+01
    1.00280603e+00    3.45095729e+01
    1.00301422e+00    3.45094920e+01
    1.00322246e+00    3.45094111e+01
    1.00343075e+00    3.45093303e+01
    1.00363907e+00    3.45092495e+01
    1.00384744e+00    3.45091687e+01
    1.00405585e+00    3.45090880e+01
    1.00426431e+00    3.45090073e+01
    1.00447281e+00    3.45089266e+01
    1.00468135e+00    3.45088460e+01
    1.00488994e+00    3.45087654e+01
    1.00509857e+00    3.45086849e+01
    1.00530724e+00    3.45086044e+01
    1.00551596e+00    3.45085239e+01
    1.00572472e+00    3.45084434e+01
    1.00593352e+00    3.45083630e+01
    1.00614236e+00    3.45082826e+01
    1.00635125e+00    3.45082023e+01
    1.00656019e+00    3.45081219e+01
    1.00676916e+00    3.45080417e+01
    1.00697818e+00    3.45079614e+01
    1.00718725e+00    3.45078812e+01
    1.00739635e+00    3.45078010e+01
    1.00760550e+00    3.45077209e+01
    1.00781469e+00    3.45076407e+01
    1.00802393e+00    3.45075607e+01
    1.00823321e+00    3.45074806e+01
    1.00844253e+00    3.45074006e+01
    1.00865190e+00    3.45073206e+01
    1.00886131e+00    3.45072407e+01
    1.00907077e+00    3.45071608e+01
    1.00928026e+00    3.45070809e+01
    1.00948980e+00    3.45070010e+01
    1.00969939e+00    3.45069212e+01
    1.00990902e+00    3.45068414e+01
    1.01011869e+00    3.45067617e+01
    1.01032840e+00    3.45066820e+01
    1.01053816e+00    3.45066023e+01
    1.01074796e+00    3.45065227e+01
    1.01095781e+00    3.45064431e+01
    1.01116770e+00    3.45063635e+01
    1.01137763e+00    3.45062839e+01
    1.01158761e+00    3.45062044e+01
    1.01179763e+00    3.45061250e+01
    1.01200769e+00    3.45060455e+01
