# RvB, Thu Jun 26 16:41:55 2025
#
# Atmospheric refraction angle calculation using 2-layer Cassini approximation with parameters: 
# Tobs =      14.41 [deg C] observatory ambient temperature
# Pobs =     744.70 [hPa] observatory ambient pressure
# PWV =      744.70 [mm] Precipitable Water Vapor column
# h0w =     2000.00 [m] assumed height of moist air layer
# z =         43.79 [deg] zenith angle
#
#       wavelength             angle
#         [micron]          [arcsec]
    1.00010340e+00    3.98016907e+01
    1.00031103e+00    3.98015968e+01
    1.00051871e+00    3.98015029e+01
    1.00072643e+00    3.98014090e+01
    1.00093420e+00    3.98013151e+01
    1.00114201e+00    3.98012213e+01
    1.00134986e+00    3.98011275e+01
    1.00155775e+00    3.98010338e+01
    1.00176569e+00    3.98009401e+01
    1.00197367e+00    3.98008464e+01
    1.00218169e+00    3.98007529e+01
    1.00238976e+00    3.98006593e+01
    1.00259787e+00    3.98005657e+01
    1.00280603e+00    3.98004722e+01
    1.00301422e+00    3.98003788e+01
    1.00322246e+00    3.98002853e+01
    1.00343075e+00    3.98001920e+01
    1.00363907e+00    3.98000986e+01
    1.00384744e+00    3.98000053e+01
    1.00405585e+00    3.97999121e+01
    1.00426431e+00    3.97998188e+01
    1.00447281e+00    3.97997257e+01
    1.00468135e+00    3.97996325e+01
    1.00488994e+00    3.97995394e+01
    1.00509857e+00    3.97994463e+01
    1.00530724e+00    3.97993533e+01
    1.00551596e+00    3.97992603e+01
    1.00572472e+00    3.97991674e+01
    1.00593352e+00    3.97990745e+01
    1.00614236e+00    3.97989816e+01
    1.00635125e+00    3.97988888e+01
    1.00656019e+00    3.97987960e+01
    1.00676916e+00    3.97987032e+01
    1.00697818e+00    3.97986105e+01
    1.00718725e+00    3.97985178e+01
    1.00739635e+00    3.97984252e+01
    1.00760550e+00    3.97983326e+01
    1.00781469e+00    3.97982400e+01
    1.00802393e+00    3.97981475e+01
    1.00823321e+00    3.97980551e+01
    1.00844253e+00    3.97979626e+01
    1.00865190e+00    3.97978702e+01
    1.00886131e+00    3.97977778e+01
    1.00907077e+00    3.97976855e+01
    1.00928026e+00    3.97975932e+01
    1.00948980e+00    3.97975010e+01
    1.00969939e+00    3.97974088e+01
    1.00990902e+00    3.97973166e+01
    1.01011869e+00    3.97972245e+01
    1.01032840e+00    3.97971324e+01
    1.01053816e+00    3.97970403e+01
    1.01074796e+00    3.97969483e+01
    1.01095781e+00    3.97968563e+01
    1.01116770e+00    3.97967644e+01
    1.01137763e+00    3.97966725e+01
    1.01158761e+00    3.97965806e+01
    1.01179763e+00    3.97964888e+01
    1.01200769e+00    3.97963970e+01
    1.01221780e+00    3.97963053e+01
    1.01242795e+00    3.97962136e+01
    1.01263814e+00    3.97961219e+01
    1.01284838e+00    3.97960303e+01
    1.01305866e+00    3.97959387e+01
    1.01326899e+00    3.97958472e+01
    1.01347936e+00    3.97957556e+01
    1.01368977e+00    3.97956642e+01
    1.01390022e+00    3.97955727e+01
    1.01411072e+00    3.97954813e+01
    1.01432127e+00    3.97953900e+01
    1.01453186e+00    3.97952987e+01
    1.01474249e+00    3.97952074e+01
    1.01495316e+00    3.97951161e+01
    1.01516388e+00    3.97950249e+01
    1.01537464e+00    3.97949338e+01
    1.01558545e+00    3.97948426e+01
    1.01579630e+00    3.97947516e+01
    1.01600719e+00    3.97946605e+01
    1.01621813e+00    3.97945695e+01
    1.01642911e+00    3.97944785e+01
    1.01664014e+00    3.97943876e+01
    1.01685121e+00    3.97942967e+01
    1.01706232e+00    3.97942058e+01
    1.01727347e+00    3.97941150e+01
    1.01748467e+00    3.97940242e+01
    1.01769592e+00    3.97939335e+01
    1.01790721e+00    3.97938427e+01
    1.01811854e+00    3.97937521e+01
    1.01832991e+00    3.97936614e+01
    1.01854133e+00    3.97935708e+01
    1.01875280e+00    3.97934803e+01
    1.01896431e+00    3.97933898e+01
    1.01917586e+00    3.97932993e+01
    1.01938745e+00    3.97932088e+01
    1.01959909e+00    3.97931185e+01
    1.01981077e+00    3.97930281e+01
    1.02002250e+00    3.97929378e+01
    1.02023427e+00    3.97928475e+01
    1.02044609e+00    3.97927572e+01
    1.02065795e+00    3.97926670e+01
    1.02086985e+00    3.97925768e+01
    1.02108180e+00    3.97924867e+01
    1.02129379e+00    3.97923966e+01
    1.02150582e+00    3.97923065e+01
    1.02171790e+00    3.97922165e+01
    1.02193002e+00    3.97921265e+01
    1.02214219e+00    3.97920366e+01
    1.02235440e+00    3.97919467e+01
    1.02256666e+00    3.97918568e+01
    1.02277896e+00    3.97917669e+01
    1.02299130e+00    3.97916771e+01
    1.02320369e+00    3.97915874e+01
    1.02341612e+00    3.97914977e+01
    1.02362860e+00    3.97914080e+01
    1.02384112e+00    3.97913183e+01
    1.02405368e+00    3.97912288e+01
    1.02426629e+00    3.97911392e+01
    1.02447894e+00    3.97910496e+01
    1.02469164e+00    3.97909601e+01
    1.02490438e+00    3.97908707e+01
    1.02511716e+00    3.97907812e+01
    1.02532999e+00    3.97906919e+01
    1.02554286e+00    3.97906025e+01
    1.02575578e+00    3.97905132e+01
    1.02596874e+00    3.97904239e+01
    1.02618175e+00    3.97903347e+01
    1.02639480e+00    3.97902455e+01
    1.02660789e+00    3.97901564e+01
    1.02682103e+00    3.97900672e+01
    1.02703421e+00    3.97899781e+01
    1.02724744e+00    3.97898891e+01
    1.02746071e+00    3.97898001e+01
    1.02767402e+00    3.97897111e+01
    1.02788738e+00    3.97896222e+01
    1.02810079e+00    3.97895333e+01
    1.02831424e+00    3.97894444e+01
    1.02852773e+00    3.97893556e+01
    1.02874127e+00    3.97892668e+01
    1.02895485e+00    3.97891781e+01
    1.02916847e+00    3.97890894e+01
    1.02938214e+00    3.97890007e+01
    1.02959586e+00    3.97889121e+01
    1.02980962e+00    3.97888235e+01
    1.03002342e+00    3.97887349e+01
    1.03023727e+00    3.97886464e+01
    1.03045116e+00    3.97885579e+01
    1.03066509e+00    3.97884694e+01
    1.03087907e+00    3.97883810e+01
    1.03109310e+00    3.97882927e+01
    1.03130717e+00    3.97882043e+01
    1.03152128e+00    3.97881160e+01
    1.03173544e+00    3.97880278e+01
    1.03194964e+00    3.97879395e+01
    1.03216389e+00    3.97878513e+01
    1.03237818e+00    3.97877632e+01
    1.03259252e+00    3.97876751e+01
    1.03280690e+00    3.97875870e+01
    1.03302133e+00    3.97874989e+01
    1.03323580e+00    3.97874109e+01
    1.03345031e+00    3.97873230e+01
    1.03366487e+00    3.97872350e+01
    1.03387947e+00    3.97871471e+01
    1.03409412e+00    3.97870593e+01
    1.03430881e+00    3.97869715e+01
    1.03452355e+00    3.97868837e+01
    1.03473833e+00    3.97867959e+01
    1.03495316e+00    3.97867082e+01
    1.03516803e+00    3.97866206e+01
    1.03538294e+00    3.97865329e+01
    1.03559790e+00    3.97864453e+01
    1.03581291e+00    3.97863578e+01
    1.03602796e+00    3.97862702e+01
    1.03624305e+00    3.97861827e+01
    1.03645819e+00    3.97860953e+01
    1.03667337e+00    3.97860079e+01
    1.03688860e+00    3.97859205e+01
    1.03710388e+00    3.97858332e+01
    1.03731919e+00    3.97857458e+01
    1.03753456e+00    3.97856586e+01
    1.03774996e+00    3.97855713e+01
    1.03796541e+00    3.97854842e+01
    1.03818091e+00    3.97853970e+01
    1.03839645e+00    3.97853099e+01
    1.03861204e+00    3.97852228e+01
    1.03882767e+00    3.97851357e+01
    1.03904334e+00    3.97850487e+01
    1.03925906e+00    3.97849617e+01
    1.03947483e+00    3.97848748e+01
    1.03969064e+00    3.97847879e+01
    1.03990649e+00    3.97847010e+01
    1.04012239e+00    3.97846142e+01
    1.04033833e+00    3.97845274e+01
    1.04055432e+00    3.97844407e+01
    1.04077036e+00    3.97843539e+01
    1.04098644e+00    3.97842672e+01
    1.04120256e+00    3.97841806e+01
    1.04141873e+00    3.97840940e+01
    1.04163494e+00    3.97840074e+01
    1.04185120e+00    3.97839209e+01
    1.04206750e+00    3.97838344e+01
    1.04228385e+00    3.97837479e+01
    1.04250024e+00    3.97836615e+01
    1.04271668e+00    3.97835751e+01
    1.04293316e+00    3.97834887e+01
    1.04314969e+00    3.97834024e+01
